fips,2017,2018,2021,2022,2023,2024,2025
01,172.59,210.006,380,371.64,391.25,408.084,400
01001,172.59,210.006,380,371.64,391.25,408.084,400
01003,172.59,210.006,380,371.64,391.25,408.084,400
01005,172.59,210.006,380,371.64,391.25,408.084,400
01007,172.59,210.006,380,371.64,391.25,408.084,400
01009,172.59,210.006,380,371.64,391.25,408.084,400
01011,172.59,210.006,380,371.64,391.25,408.084,400
01013,172.59,210.006,380,371.64,391.25,408.084,400
01015,172.59,210.006,380,371.64,391.25,408.084,400
01017,172.59,210.006,380,371.64,391.25,408.084,400
01019,172.59,210.006,380,371.64,391.25,408.084,400
01021,172.59,210.006,380,371.64,391.25,408.084,400
01023,172.59,210.006,380,371.64,391.25,408.084,400
01025,172.59,210.006,380,371.64,391.25,408.084,400
01027,172.59,210.006,380,371.64,391.25,408.084,400
01029,172.59,210.006,380,371.64,391.25,408.084,400
01031,172.59,210.006,380,371.64,391.25,408.084,400
01033,172.59,210.006,380,371.64,391.25,408.084,400
01035,172.59,210.006,380,371.64,391.25,408.084,400
01037,172.59,210.006,380,371.64,391.25,408.084,400
01039,172.59,210.006,380,371.64,391.25,408.084,400
01041,172.59,210.006,380,371.64,391.25,408.084,400
01043,172.59,210.006,380,371.64,391.25,408.084,400
01045,172.59,210.006,380,371.64,391.25,408.084,400
01047,172.59,210.006,380,371.64,391.25,408.084,400
01049,172.59,210.006,380,371.64,391.25,408.084,400
01051,172.59,210.006,380,371.64,391.25,408.084,400
01053,172.59,210.006,380,371.64,391.25,408.084,400
01055,172.59,210.006,380,371.64,391.25,408.084,400
01057,172.59,210.006,380,371.64,391.25,408.084,400
01059,172.59,210.006,380,371.64,391.25,408.084,400
01061,172.59,210.006,380,371.64,391.25,408.084,400
01063,172.59,210.006,380,371.64,391.25,408.084,400
01065,172.59,210.006,380,371.64,391.25,408.084,400
01067,172.59,210.006,380,371.64,391.25,408.084,400
01069,172.59,210.006,380,371.64,391.25,408.084,400
01071,172.59,210.006,380,371.64,391.25,408.084,400
01073,172.59,210.006,380,371.64,391.25,408.084,400
01075,172.59,210.006,380,371.64,391.25,408.084,400
01077,172.59,210.006,380,371.64,391.25,408.084,400
01079,172.59,210.006,380,371.64,391.25,408.084,400
01081,172.59,210.006,380,371.64,391.25,408.084,400
01083,172.59,210.006,380,371.64,391.25,408.084,400
01085,172.59,210.006,380,371.64,391.25,408.084,400
01087,172.59,210.006,380,371.64,391.25,408.084,400
01089,172.59,210.006,380,371.64,391.25,408.084,400
01091,172.59,210.006,380,371.64,391.25,408.084,400
01093,172.59,210.006,380,371.64,391.25,408.084,400
01095,172.59,210.006,380,371.64,391.25,408.084,400
01097,172.59,210.006,380,371.64,391.25,408.084,400
01099,172.59,210.006,380,371.64,391.25,408.084,400
01101,172.59,210.006,380,371.64,391.25,408.084,400
01103,172.59,210.006,380,371.64,391.25,408.084,400
01105,172.59,210.006,380,371.64,391.25,408.084,400
01107,172.59,210.006,380,371.64,391.25,408.084,400
01109,172.59,210.006,380,371.64,391.25,408.084,400
01111,172.59,210.006,380,371.64,391.25,408.084,400
01113,172.59,210.006,380,371.64,391.25,408.084,400
01115,172.59,210.006,380,371.64,391.25,408.084,400
01117,172.59,210.006,380,371.64,391.25,408.084,400
01119,172.59,210.006,380,371.64,391.25,408.084,400
01121,172.59,210.006,380,371.64,391.25,408.084,400
01123,172.59,210.006,380,371.64,391.25,408.084,400
01125,172.59,210.006,380,371.64,391.25,408.084,400
01127,172.59,210.006,380,371.64,391.25,408.084,400
01129,172.59,210.006,380,371.64,391.25,408.084,400
01131,172.59,210.006,380,371.64,391.25,408.084,400
01133,172.59,210.006,380,371.64,391.25,408.084,400
04001,172.59,210.006,380,371.64,391.25,408.084,400
04003,172.59,210.006,380,371.64,391.25,408.084,400
04005,172.59,210.006,380,371.64,391.25,408.084,400
04007,172.59,210.006,380,371.64,391.25,408.084,400
04009,172.59,210.006,380,371.64,391.25,408.084,400
04011,172.59,210.006,380,371.64,391.25,408.084,400
04012,172.59,210.006,380,371.64,391.25,408.084,400
04013,172.59,210.006,380,371.64,391.25,408.084,400
04015,172.59,210.006,380,371.64,391.25,408.084,400
04017,172.59,210.006,380,371.64,391.25,408.084,400
04019,172.59,210.006,380,371.64,391.25,408.084,400
04021,172.59,210.006,380,371.64,391.25,408.084,400
04023,172.59,210.006,380,371.64,391.25,408.084,400
04025,172.59,210.006,380,371.64,391.25,408.084,400
04027,172.59,210.006,380,371.64,391.25,408.084,400
05001,172.59,210.006,380,371.64,391.25,408.084,400
05003,172.59,210.006,380,371.64,391.25,408.084,400
05005,172.59,210.006,380,371.64,391.25,408.084,400
05007,172.59,210.006,380,371.64,391.25,408.084,400
05009,172.59,210.006,380,371.64,391.25,408.084,400
05011,172.59,210.006,380,371.64,391.25,408.084,400
05013,172.59,210.006,380,371.64,391.25,408.084,400
05015,172.59,210.006,380,371.64,391.25,408.084,400
05017,172.59,210.006,380,371.64,391.25,408.084,400
05019,172.59,210.006,380,371.64,391.25,408.084,400
05021,172.59,210.006,380,371.64,391.25,408.084,400
05023,172.59,210.006,380,371.64,391.25,408.084,400
05025,172.59,210.006,380,371.64,391.25,408.084,400
05027,172.59,210.006,380,371.64,391.25,408.084,400
05029,172.59,210.006,380,371.64,391.25,408.084,400
05031,172.59,210.006,380,371.64,391.25,408.084,400
05033,172.59,210.006,380,371.64,391.25,408.084,400
05035,172.59,210.006,380,371.64,391.25,408.084,400
05037,172.59,210.006,380,371.64,391.25,408.084,400
05039,172.59,210.006,380,371.64,391.25,408.084,400
05041,172.59,210.006,380,371.64,391.25,408.084,400
05043,172.59,210.006,380,371.64,391.25,408.084,400
05045,172.59,210.006,380,371.64,391.25,408.084,400
05047,172.59,210.006,380,371.64,391.25,408.084,400
05049,172.59,210.006,380,371.64,391.25,408.084,400
05051,172.59,210.006,380,371.64,391.25,408.084,400
05053,172.59,210.006,380,371.64,391.25,408.084,400
05055,172.59,210.006,380,371.64,391.25,408.084,400
05057,172.59,210.006,380,371.64,391.25,408.084,400
05059,172.59,210.006,380,371.64,391.25,408.084,400
05061,172.59,210.006,380,371.64,391.25,408.084,400
05063,172.59,210.006,380,371.64,391.25,408.084,400
05065,172.59,210.006,380,371.64,391.25,408.084,400
05067,172.59,210.006,380,371.64,391.25,408.084,400
05069,172.59,210.006,380,371.64,391.25,408.084,400
05071,172.59,210.006,380,371.64,391.25,408.084,400
05073,172.59,210.006,380,371.64,391.25,408.084,400
05075,172.59,210.006,380,371.64,391.25,408.084,400
05077,172.59,210.006,380,371.64,391.25,408.084,400
05079,172.59,210.006,380,371.64,391.25,408.084,400
05081,172.59,210.006,380,371.64,391.25,408.084,400
05083,172.59,210.006,380,371.64,391.25,408.084,400
05085,172.59,210.006,380,371.64,391.25,408.084,400
05087,172.59,210.006,380,371.64,391.25,408.084,400
05089,172.59,210.006,380,371.64,391.25,408.084,400
05091,172.59,210.006,380,371.64,391.25,408.084,400
05093,172.59,210.006,380,371.64,391.25,408.084,400
05095,172.59,210.006,380,371.64,391.25,408.084,400
05097,172.59,210.006,380,371.64,391.25,408.084,400
05099,172.59,210.006,380,371.64,391.25,408.084,400
05101,172.59,210.006,380,371.64,391.25,408.084,400
05103,172.59,210.006,380,371.64,391.25,408.084,400
05105,172.59,210.006,380,371.64,391.25,408.084,400
05107,172.59,210.006,380,371.64,391.25,408.084,400
05109,172.59,210.006,380,371.64,391.25,408.084,400
05111,172.59,210.006,380,371.64,391.25,408.084,400
05113,172.59,210.006,380,371.64,391.25,408.084,400
05115,172.59,210.006,380,371.64,391.25,408.084,400
05117,172.59,210.006,380,371.64,391.25,408.084,400
05119,172.59,210.006,380,371.64,391.25,408.084,400
05121,172.59,210.006,380,371.64,391.25,408.084,400
05123,172.59,210.006,380,371.64,391.25,408.084,400
05125,172.59,210.006,380,371.64,391.25,408.084,400
05127,172.59,210.006,380,371.64,391.25,408.084,400
05129,172.59,210.006,380,371.64,391.25,408.084,400
05131,172.59,210.006,380,371.64,391.25,408.084,400
05133,172.59,210.006,380,371.64,391.25,408.084,400
05135,172.59,210.006,380,371.64,391.25,408.084,400
05137,172.59,210.006,380,371.64,391.25,408.084,400
05139,172.59,210.006,380,371.64,391.25,408.084,400
05141,172.59,210.006,380,371.64,391.25,408.084,400
05143,172.59,210.006,380,371.64,391.25,408.084,400
05145,172.59,210.006,380,371.64,391.25,408.084,400
05147,172.59,210.006,380,371.64,391.25,408.084,400
05149,172.59,210.006,380,371.64,391.25,408.084,400
06001,172.59,210.006,380,371.64,391.25,408.084,400
06003,172.59,210.006,380,371.64,391.25,408.084,400
06005,172.59,210.006,380,371.64,391.25,408.084,400
06007,172.59,210.006,380,371.64,391.25,408.084,400
06009,172.59,210.006,380,371.64,391.25,408.084,400
06011,172.59,210.006,380,371.64,391.25,408.084,400
06013,172.59,210.006,380,371.64,391.25,408.084,400
06015,172.59,210.006,380,371.64,391.25,408.084,400
06017,172.59,210.006,380,371.64,391.25,408.084,400
06019,172.59,210.006,380,371.64,391.25,408.084,400
06021,172.59,210.006,380,371.64,391.25,408.084,400
06023,172.59,210.006,380,371.64,391.25,408.084,400
06025,172.59,210.006,380,371.64,391.25,408.084,400
06027,172.59,210.006,380,371.64,391.25,408.084,400
06029,172.59,210.006,380,371.64,391.25,408.084,400
06031,172.59,210.006,380,371.64,391.25,408.084,400
06033,172.59,210.006,380,371.64,391.25,408.084,400
06035,172.59,210.006,380,371.64,391.25,408.084,400
06037,172.59,210.006,380,371.64,391.25,408.084,400
06039,172.59,210.006,380,371.64,391.25,408.084,400
06041,172.59,210.006,380,371.64,391.25,408.084,400
06043,172.59,210.006,380,371.64,391.25,408.084,400
06045,172.59,210.006,380,371.64,391.25,408.084,400
06047,172.59,210.006,380,371.64,391.25,408.084,400
06049,172.59,210.006,380,371.64,391.25,408.084,400
06051,172.59,210.006,380,371.64,391.25,408.084,400
06053,172.59,210.006,380,371.64,391.25,408.084,400
06055,172.59,210.006,380,371.64,391.25,408.084,400
06057,172.59,210.006,380,371.64,391.25,408.084,400
06059,172.59,210.006,380,371.64,391.25,408.084,400
06061,172.59,210.006,380,371.64,391.25,408.084,400
06063,172.59,210.006,380,371.64,391.25,408.084,400
06065,172.59,210.006,380,371.64,391.25,408.084,400
06067,172.59,210.006,380,371.64,391.25,408.084,400
06069,172.59,210.006,380,371.64,391.25,408.084,400
06071,172.59,210.006,380,371.64,391.25,408.084,400
06073,172.59,210.006,380,371.64,391.25,408.084,400
06075,172.59,210.006,380,371.64,391.25,408.084,400
06077,172.59,210.006,380,371.64,391.25,408.084,400
06079,172.59,210.006,380,371.64,391.25,408.084,400
06081,172.59,210.006,380,371.64,391.25,408.084,400
06083,172.59,210.006,380,371.64,391.25,408.084,400
06085,172.59,210.006,380,371.64,391.25,408.084,400
06087,172.59,210.006,380,371.64,391.25,408.084,400
06089,172.59,210.006,380,371.64,391.25,408.084,400
06091,172.59,210.006,380,371.64,391.25,408.084,400
06093,172.59,210.006,380,371.64,391.25,408.084,400
06095,172.59,210.006,380,371.64,391.25,408.084,400
06097,172.59,210.006,380,371.64,391.25,408.084,400
06099,172.59,210.006,380,371.64,391.25,408.084,400
06101,172.59,210.006,380,371.64,391.25,408.084,400
06103,172.59,210.006,380,371.64,391.25,408.084,400
06105,172.59,210.006,380,371.64,391.25,408.084,400
06107,172.59,210.006,380,371.64,391.25,408.084,400
06109,172.59,210.006,380,371.64,391.25,408.084,400
06111,172.59,210.006,380,371.64,391.25,408.084,400
06113,172.59,210.006,380,371.64,391.25,408.084,400
06115,172.59,210.006,380,371.64,391.25,408.084,400
08001,172.59,210.006,380,371.64,391.25,408.084,400
08003,172.59,210.006,380,371.64,391.25,408.084,400
08005,172.59,210.006,380,371.64,391.25,408.084,400
08007,172.59,210.006,380,371.64,391.25,408.084,400
08009,172.59,210.006,380,371.64,391.25,408.084,400
08011,172.59,210.006,380,371.64,391.25,408.084,400
08013,172.59,210.006,380,371.64,391.25,408.084,400
08014,172.59,210.006,380,371.64,391.25,408.084,400
08015,172.59,210.006,380,371.64,391.25,408.084,400
08017,172.59,210.006,380,371.64,391.25,408.084,400
08019,172.59,210.006,380,371.64,391.25,408.084,400
08021,172.59,210.006,380,371.64,391.25,408.084,400
08023,172.59,210.006,380,371.64,391.25,408.084,400
08025,172.59,210.006,380,371.64,391.25,408.084,400
08027,172.59,210.006,380,371.64,391.25,408.084,400
08029,172.59,210.006,380,371.64,391.25,408.084,400
08031,172.59,210.006,380,371.64,391.25,408.084,400
08033,172.59,210.006,380,371.64,391.25,408.084,400
08035,172.59,210.006,380,371.64,391.25,408.084,400
08037,172.59,210.006,380,371.64,391.25,408.084,400
08039,172.59,210.006,380,371.64,391.25,408.084,400
08041,172.59,210.006,380,371.64,391.25,408.084,400
08043,172.59,210.006,380,371.64,391.25,408.084,400
08045,172.59,210.006,380,371.64,391.25,408.084,400
08047,172.59,210.006,380,371.64,391.25,408.084,400
08049,172.59,210.006,380,371.64,391.25,408.084,400
08051,172.59,210.006,380,371.64,391.25,408.084,400
08053,172.59,210.006,380,371.64,391.25,408.084,400
08055,172.59,210.006,380,371.64,391.25,408.084,400
08057,172.59,210.006,380,371.64,391.25,408.084,400
08059,172.59,210.006,380,371.64,391.25,408.084,400
08061,172.59,210.006,380,371.64,391.25,408.084,400
08063,172.59,210.006,380,371.64,391.25,408.084,400
08065,172.59,210.006,380,371.64,391.25,408.084,400
08067,172.59,210.006,380,371.64,391.25,408.084,400
08069,172.59,210.006,380,371.64,391.25,408.084,400
08071,172.59,210.006,380,371.64,391.25,408.084,400
08073,172.59,210.006,380,371.64,391.25,408.084,400
08075,172.59,210.006,380,371.64,391.25,408.084,400
08077,172.59,210.006,380,371.64,391.25,408.084,400
08079,172.59,210.006,380,371.64,391.25,408.084,400
08081,172.59,210.006,380,371.64,391.25,408.084,400
08083,172.59,210.006,380,371.64,391.25,408.084,400
08085,172.59,210.006,380,371.64,391.25,408.084,400
08087,172.59,210.006,380,371.64,391.25,408.084,400
08089,172.59,210.006,380,371.64,391.25,408.084,400
08091,172.59,210.006,380,371.64,391.25,408.084,400
08093,172.59,210.006,380,371.64,391.25,408.084,400
08095,172.59,210.006,380,371.64,391.25,408.084,400
08097,172.59,210.006,380,371.64,391.25,408.084,400
08099,172.59,210.006,380,371.64,391.25,408.084,400
08101,172.59,210.006,380,371.64,391.25,408.084,400
08103,172.59,210.006,380,371.64,391.25,408.084,400
08105,172.59,210.006,380,371.64,391.25,408.084,400
08107,172.59,210.006,380,371.64,391.25,408.084,400
08109,172.59,210.006,380,371.64,391.25,408.084,400
08111,172.59,210.006,380,371.64,391.25,408.084,400
08113,172.59,210.006,380,371.64,391.25,408.084,400
08115,172.59,210.006,380,371.64,391.25,408.084,400
08117,172.59,210.006,380,371.64,391.25,408.084,400
08119,172.59,210.006,380,371.64,391.25,408.084,400
08121,172.59,210.006,380,371.64,391.25,408.084,400
08123,172.59,210.006,380,371.64,391.25,408.084,400
08125,172.59,210.006,380,371.64,391.25,408.084,400
09001,172.59,210.006,380,371.64,391.25,408.084,400
09003,172.59,210.006,380,371.64,391.25,408.084,400
09005,172.59,210.006,380,371.64,391.25,408.084,400
09007,172.59,210.006,380,371.64,391.25,408.084,400
09009,172.59,210.006,380,371.64,391.25,408.084,400
09011,172.59,210.006,380,371.64,391.25,408.084,400
09013,172.59,210.006,380,371.64,391.25,408.084,400
09015,172.59,210.006,380,371.64,391.25,408.084,400
10001,172.59,210.006,380,371.64,391.25,408.084,400
10003,172.59,210.006,380,371.64,391.25,408.084,400
10005,172.59,210.006,380,371.64,391.25,408.084,400
11001,172.59,210.006,380,371.64,391.25,408.084,400
12001,172.59,210.006,380,371.64,391.25,408.084,400
12003,172.59,210.006,380,371.64,391.25,408.084,400
12005,172.59,210.006,380,371.64,391.25,408.084,400
12007,172.59,210.006,380,371.64,391.25,408.084,400
12009,172.59,210.006,380,371.64,391.25,408.084,400
12011,172.59,210.006,380,371.64,391.25,408.084,400
12013,172.59,210.006,380,371.64,391.25,408.084,400
12015,172.59,210.006,380,371.64,391.25,408.084,400
12017,172.59,210.006,380,371.64,391.25,408.084,400
12019,172.59,210.006,380,371.64,391.25,408.084,400
12021,172.59,210.006,380,371.64,391.25,408.084,400
12023,172.59,210.006,380,371.64,391.25,408.084,400
12027,172.59,210.006,380,371.64,391.25,408.084,400
12029,172.59,210.006,380,371.64,391.25,408.084,400
12031,172.59,210.006,380,371.64,391.25,408.084,400
12033,172.59,210.006,380,371.64,391.25,408.084,400
12035,172.59,210.006,380,371.64,391.25,408.084,400
12037,172.59,210.006,380,371.64,391.25,408.084,400
12039,172.59,210.006,380,371.64,391.25,408.084,400
12041,172.59,210.006,380,371.64,391.25,408.084,400
12043,172.59,210.006,380,371.64,391.25,408.084,400
12045,172.59,210.006,380,371.64,391.25,408.084,400
12047,172.59,210.006,380,371.64,391.25,408.084,400
12049,172.59,210.006,380,371.64,391.25,408.084,400
12051,172.59,210.006,380,371.64,391.25,408.084,400
12053,172.59,210.006,380,371.64,391.25,408.084,400
12055,172.59,210.006,380,371.64,391.25,408.084,400
12057,172.59,210.006,380,371.64,391.25,408.084,400
12059,172.59,210.006,380,371.64,391.25,408.084,400
12061,172.59,210.006,380,371.64,391.25,408.084,400
12063,172.59,210.006,380,371.64,391.25,408.084,400
12065,172.59,210.006,380,371.64,391.25,408.084,400
12067,172.59,210.006,380,371.64,391.25,408.084,400
12069,172.59,210.006,380,371.64,391.25,408.084,400
12071,172.59,210.006,380,371.64,391.25,408.084,400
12073,172.59,210.006,380,371.64,391.25,408.084,400
12075,172.59,210.006,380,371.64,391.25,408.084,400
12077,172.59,210.006,380,371.64,391.25,408.084,400
12079,172.59,210.006,380,371.64,391.25,408.084,400
12081,172.59,210.006,380,371.64,391.25,408.084,400
12083,172.59,210.006,380,371.64,391.25,408.084,400
12085,172.59,210.006,380,371.64,391.25,408.084,400
12086,172.59,210.006,380,371.64,391.25,408.084,400
12087,172.59,210.006,380,371.64,391.25,408.084,400
12089,172.59,210.006,380,371.64,391.25,408.084,400
12091,172.59,210.006,380,371.64,391.25,408.084,400
12093,172.59,210.006,380,371.64,391.25,408.084,400
12095,172.59,210.006,380,371.64,391.25,408.084,400
12097,172.59,210.006,380,371.64,391.25,408.084,400
12099,172.59,210.006,380,371.64,391.25,408.084,400
12101,172.59,210.006,380,371.64,391.25,408.084,400
12103,172.59,210.006,380,371.64,391.25,408.084,400
12105,172.59,210.006,380,371.64,391.25,408.084,400
12107,172.59,210.006,380,371.64,391.25,408.084,400
12109,172.59,210.006,380,371.64,391.25,408.084,400
12111,172.59,210.006,380,371.64,391.25,408.084,400
12113,172.59,210.006,380,371.64,391.25,408.084,400
12115,172.59,210.006,380,371.64,391.25,408.084,400
12117,172.59,210.006,380,371.64,391.25,408.084,400
12119,172.59,210.006,380,371.64,391.25,408.084,400
12121,172.59,210.006,380,371.64,391.25,408.084,400
12123,172.59,210.006,380,371.64,391.25,408.084,400
12125,172.59,210.006,380,371.64,391.25,408.084,400
12127,172.59,210.006,380,371.64,391.25,408.084,400
12129,172.59,210.006,380,371.64,391.25,408.084,400
12131,172.59,210.006,380,371.64,391.25,408.084,400
12133,172.59,210.006,380,371.64,391.25,408.084,400
13001,172.59,210.006,380,371.64,391.25,408.084,400
13003,172.59,210.006,380,371.64,391.25,408.084,400
13005,172.59,210.006,380,371.64,391.25,408.084,400
13007,172.59,210.006,380,371.64,391.25,408.084,400
13009,172.59,210.006,380,371.64,391.25,408.084,400
13011,172.59,210.006,380,371.64,391.25,408.084,400
13013,172.59,210.006,380,371.64,391.25,408.084,400
13015,172.59,210.006,380,371.64,391.25,408.084,400
13017,172.59,210.006,380,371.64,391.25,408.084,400
13019,172.59,210.006,380,371.64,391.25,408.084,400
13021,172.59,210.006,380,371.64,391.25,408.084,400
13023,172.59,210.006,380,371.64,391.25,408.084,400
13025,172.59,210.006,380,371.64,391.25,408.084,400
13027,172.59,210.006,380,371.64,391.25,408.084,400
13029,172.59,210.006,380,371.64,391.25,408.084,400
13031,172.59,210.006,380,371.64,391.25,408.084,400
13033,172.59,210.006,380,371.64,391.25,408.084,400
13035,172.59,210.006,380,371.64,391.25,408.084,400
13037,172.59,210.006,380,371.64,391.25,408.084,400
13039,172.59,210.006,380,371.64,391.25,408.084,400
13043,172.59,210.006,380,371.64,391.25,408.084,400
13045,172.59,210.006,380,371.64,391.25,408.084,400
13047,172.59,210.006,380,371.64,391.25,408.084,400
13049,172.59,210.006,380,371.64,391.25,408.084,400
13051,172.59,210.006,380,371.64,391.25,408.084,400
13053,172.59,210.006,380,371.64,391.25,408.084,400
13055,172.59,210.006,380,371.64,391.25,408.084,400
13057,172.59,210.006,380,371.64,391.25,408.084,400
13059,172.59,210.006,380,371.64,391.25,408.084,400
13061,172.59,210.006,380,371.64,391.25,408.084,400
13063,172.59,210.006,380,371.64,391.25,408.084,400
13065,172.59,210.006,380,371.64,391.25,408.084,400
13067,172.59,210.006,380,371.64,391.25,408.084,400
13069,172.59,210.006,380,371.64,391.25,408.084,400
13071,172.59,210.006,380,371.64,391.25,408.084,400
13073,172.59,210.006,380,371.64,391.25,408.084,400
13075,172.59,210.006,380,371.64,391.25,408.084,400
13077,172.59,210.006,380,371.64,391.25,408.084,400
13079,172.59,210.006,380,371.64,391.25,408.084,400
13081,172.59,210.006,380,371.64,391.25,408.084,400
13083,172.59,210.006,380,371.64,391.25,408.084,400
13085,172.59,210.006,380,371.64,391.25,408.084,400
13087,172.59,210.006,380,371.64,391.25,408.084,400
13089,172.59,210.006,380,371.64,391.25,408.084,400
13091,172.59,210.006,380,371.64,391.25,408.084,400
13093,172.59,210.006,380,371.64,391.25,408.084,400
13095,172.59,210.006,380,371.64,391.25,408.084,400
13097,172.59,210.006,380,371.64,391.25,408.084,400
13099,172.59,210.006,380,371.64,391.25,408.084,400
13101,172.59,210.006,380,371.64,391.25,408.084,400
13103,172.59,210.006,380,371.64,391.25,408.084,400
13105,172.59,210.006,380,371.64,391.25,408.084,400
13107,172.59,210.006,380,371.64,391.25,408.084,400
13109,172.59,210.006,380,371.64,391.25,408.084,400
13111,172.59,210.006,380,371.64,391.25,408.084,400
13113,172.59,210.006,380,371.64,391.25,408.084,400
13115,172.59,210.006,380,371.64,391.25,408.084,400
13117,172.59,210.006,380,371.64,391.25,408.084,400
13119,172.59,210.006,380,371.64,391.25,408.084,400
13121,172.59,210.006,380,371.64,391.25,408.084,400
13123,172.59,210.006,380,371.64,391.25,408.084,400
13125,172.59,210.006,380,371.64,391.25,408.084,400
13127,172.59,210.006,380,371.64,391.25,408.084,400
13129,172.59,210.006,380,371.64,391.25,408.084,400
13131,172.59,210.006,380,371.64,391.25,408.084,400
13133,172.59,210.006,380,371.64,391.25,408.084,400
13135,172.59,210.006,380,371.64,391.25,408.084,400
13137,172.59,210.006,380,371.64,391.25,408.084,400
13139,172.59,210.006,380,371.64,391.25,408.084,400
13141,172.59,210.006,380,371.64,391.25,408.084,400
13143,172.59,210.006,380,371.64,391.25,408.084,400
13145,172.59,210.006,380,371.64,391.25,408.084,400
13147,172.59,210.006,380,371.64,391.25,408.084,400
13149,172.59,210.006,380,371.64,391.25,408.084,400
13151,172.59,210.006,380,371.64,391.25,408.084,400
13153,172.59,210.006,380,371.64,391.25,408.084,400
13155,172.59,210.006,380,371.64,391.25,408.084,400
13157,172.59,210.006,380,371.64,391.25,408.084,400
13159,172.59,210.006,380,371.64,391.25,408.084,400
13161,172.59,210.006,380,371.64,391.25,408.084,400
13163,172.59,210.006,380,371.64,391.25,408.084,400
13165,172.59,210.006,380,371.64,391.25,408.084,400
13167,172.59,210.006,380,371.64,391.25,408.084,400
13169,172.59,210.006,380,371.64,391.25,408.084,400
13171,172.59,210.006,380,371.64,391.25,408.084,400
13173,172.59,210.006,380,371.64,391.25,408.084,400
13175,172.59,210.006,380,371.64,391.25,408.084,400
13177,172.59,210.006,380,371.64,391.25,408.084,400
13179,172.59,210.006,380,371.64,391.25,408.084,400
13181,172.59,210.006,380,371.64,391.25,408.084,400
13183,172.59,210.006,380,371.64,391.25,408.084,400
13185,172.59,210.006,380,371.64,391.25,408.084,400
13187,172.59,210.006,380,371.64,391.25,408.084,400
13189,172.59,210.006,380,371.64,391.25,408.084,400
13191,172.59,210.006,380,371.64,391.25,408.084,400
13193,172.59,210.006,380,371.64,391.25,408.084,400
13195,172.59,210.006,380,371.64,391.25,408.084,400
13197,172.59,210.006,380,371.64,391.25,408.084,400
13199,172.59,210.006,380,371.64,391.25,408.084,400
13201,172.59,210.006,380,371.64,391.25,408.084,400
13205,172.59,210.006,380,371.64,391.25,408.084,400
13207,172.59,210.006,380,371.64,391.25,408.084,400
13209,172.59,210.006,380,371.64,391.25,408.084,400
13211,172.59,210.006,380,371.64,391.25,408.084,400
13213,172.59,210.006,380,371.64,391.25,408.084,400
13215,172.59,210.006,380,371.64,391.25,408.084,400
13217,172.59,210.006,380,371.64,391.25,408.084,400
13219,172.59,210.006,380,371.64,391.25,408.084,400
13221,172.59,210.006,380,371.64,391.25,408.084,400
13223,172.59,210.006,380,371.64,391.25,408.084,400
13225,172.59,210.006,380,371.64,391.25,408.084,400
13227,172.59,210.006,380,371.64,391.25,408.084,400
13229,172.59,210.006,380,371.64,391.25,408.084,400
13231,172.59,210.006,380,371.64,391.25,408.084,400
13233,172.59,210.006,380,371.64,391.25,408.084,400
13235,172.59,210.006,380,371.64,391.25,408.084,400
13237,172.59,210.006,380,371.64,391.25,408.084,400
13239,172.59,210.006,380,371.64,391.25,408.084,400
13241,172.59,210.006,380,371.64,391.25,408.084,400
13243,172.59,210.006,380,371.64,391.25,408.084,400
13245,172.59,210.006,380,371.64,391.25,408.084,400
13247,172.59,210.006,380,371.64,391.25,408.084,400
