fips,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
19031,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19033,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19035,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19037,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19039,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19041,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19043,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19045,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19047,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19049,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19051,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19053,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19055,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19057,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19059,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19061,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19063,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19065,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19067,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19069,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19071,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19073,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19075,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19077,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19079,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19081,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19083,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19085,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19087,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19089,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19091,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19093,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19095,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19097,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19099,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19101,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19103,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19105,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19107,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19109,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19111,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19113,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19115,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19117,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19119,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19121,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19123,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19125,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19127,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19129,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19131,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19133,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19135,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19137,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19139,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19141,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19143,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19145,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19147,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19149,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19151,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19153,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19155,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19157,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19159,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19161,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19163,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19165,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19167,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19169,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19171,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19173,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19175,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19177,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19179,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19181,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19183,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19185,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19187,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19189,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19191,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19193,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19195,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
19197,4.11,3.49,3.98,5.49,6.48,5.58,6.5,7.33,9.46,8.47,8.56,9.32,6.23,6.1,5.78,4.7,5.43,7.59,5.3,4.7,5.21,5.37,4.3,4.48,7.08,8.66,6.83
20001,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20003,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20005,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20007,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20009,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20011,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20013,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20015,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20017,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20019,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20021,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20023,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20025,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20027,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20029,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20031,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20033,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20035,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20037,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20039,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20041,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20043,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20045,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20047,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20049,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20051,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20053,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20055,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20057,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20059,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20061,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20063,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20065,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20067,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20069,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20071,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20073,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20075,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20077,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20079,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20081,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
20083,3.32,3.17,2.93,4.0,4.97,3.62,4.95,6.41,7.71,6.83,7.17,9.42,4.59,5.49,5.28,3.87,4.86,5.68,4.24,3.69,4.16,4.38,3.93,3.38,5.22,8.36,
