fips,2020,2021,2022,2023
13071,64.1865,72.7784,89.7095,66.9662
13073,64.1865,72.7784,89.7095,66.9662
13075,64.1865,72.7784,89.7095,66.9662
13077,64.1865,72.7784,89.7095,66.9662
13079,64.1865,72.7784,89.7095,66.9662
13081,64.1865,72.7784,89.7095,66.9662
13083,64.1865,72.7784,89.7095,66.9662
13085,64.1865,72.7784,89.7095,66.9662
13087,64.1865,72.7784,89.7095,66.9662
13089,64.1865,72.7784,89.7095,66.9662
13091,64.1865,72.7784,89.7095,66.9662
13093,64.1865,72.7784,89.7095,66.9662
13095,64.1865,72.7784,89.7095,66.9662
13097,64.1865,72.7784,89.7095,66.9662
13099,64.1865,72.7784,89.7095,66.9662
13101,64.1865,72.7784,89.7095,66.9662
13103,64.1865,72.7784,89.7095,66.9662
13105,64.1865,72.7784,89.7095,66.9662
13107,64.1865,72.7784,89.7095,66.9662
13109,64.1865,72.7784,89.7095,66.9662
13111,64.1865,72.7784,89.7095,66.9662
13113,64.1865,72.7784,89.7095,66.9662
13115,64.1865,72.7784,89.7095,66.9662
13117,64.1865,72.7784,89.7095,66.9662
13119,64.1865,72.7784,89.7095,66.9662
13121,64.1865,72.7784,89.7095,66.9662
13123,64.1865,72.7784,89.7095,66.9662
13125,64.1865,72.7784,89.7095,66.9662
13127,64.1865,72.7784,89.7095,66.9662
13129,64.1865,72.7784,89.7095,66.9662
13131,64.1865,72.7784,89.7095,66.9662
13133,64.1865,72.7784,89.7095,66.9662
13135,64.1865,72.7784,89.7095,66.9662
13137,64.1865,72.7784,89.7095,66.9662
13139,64.1865,72.7784,89.7095,66.9662
13141,64.1865,72.7784,89.7095,66.9662
13143,64.1865,72.7784,89.7095,66.9662
13145,64.1865,72.7784,89.7095,66.9662
13147,64.1865,72.7784,89.7095,66.9662
13149,64.1865,72.7784,89.7095,66.9662
13151,64.1865,72.7784,89.7095,66.9662
13153,64.1865,72.7784,89.7095,66.9662
13155,64.1865,72.7784,89.7095,66.9662
13157,64.1865,72.7784,89.7095,66.9662
13159,64.1865,72.7784,89.7095,66.9662
13161,64.1865,72.7784,89.7095,66.9662
13163,64.1865,72.7784,89.7095,66.9662
13165,64.1865,72.7784,89.7095,66.9662
13167,64.1865,72.7784,89.7095,66.9662
13169,64.1865,72.7784,89.7095,66.9662
13171,64.1865,72.7784,89.7095,66.9662
13173,64.1865,72.7784,89.7095,66.9662
13175,64.1865,72.7784,89.7095,66.9662
13177,64.1865,72.7784,89.7095,66.9662
13179,64.1865,72.7784,89.7095,66.9662
13181,64.1865,72.7784,89.7095,66.9662
13183,64.1865,72.7784,89.7095,66.9662
13185,64.1865,72.7784,89.7095,66.9662
13187,64.1865,72.7784,89.7095,66.9662
13189,64.1865,72.7784,89.7095,66.9662
13191,64.1865,72.7784,89.7095,66.9662
13193,64.1865,72.7784,89.7095,66.9662
13195,64.1865,72.7784,89.7095,66.9662
13197,64.1865,72.7784,89.7095,66.9662
13199,64.1865,72.7784,89.7095,66.9662
13201,64.1865,72.7784,89.7095,66.9662
13205,64.1865,72.7784,89.7095,66.9662
13207,64.1865,72.7784,89.7095,66.9662
13209,64.1865,72.7784,89.7095,66.9662
13211,64.1865,72.7784,89.7095,66.9662
13213,64.1865,72.7784,89.7095,66.9662
13215,64.1865,72.7784,89.7095,66.9662
13217,64.1865,72.7784,89.7095,66.9662
13219,64.1865,72.7784,89.7095,66.9662
13221,64.1865,72.7784,89.7095,66.9662
13223,64.1865,72.7784,89.7095,66.9662
13225,64.1865,72.7784,89.7095,66.9662
13227,64.1865,72.7784,89.7095,66.9662
13229,64.1865,72.7784,89.7095,66.9662
13231,64.1865,72.7784,89.7095,66.9662
13233,64.1865,72.7784,89.7095,66.9662
13235,64.1865,72.7784,89.7095,66.9662
13237,64.1865,72.7784,89.7095,66.9662
13239,64.1865,72.7784,89.7095,66.9662
13241,64.1865,72.7784,89.7095,66.9662
13243,64.1865,72.7784,89.7095,66.9662
13245,64.1865,72.7784,89.7095,66.9662
13247,64.1865,72.7784,89.7095,66.9662
13249,64.1865,72.7784,89.7095,66.9662
13251,64.1865,72.7784,89.7095,66.9662
13253,64.1865,72.7784,89.7095,66.9662
13255,64.1865,72.7784,89.7095,66.9662
13257,64.1865,72.7784,89.7095,66.9662
13259,64.1865,72.7784,89.7095,66.9662
13261,64.1865,72.7784,89.7095,66.9662
13263,64.1865,72.7784,89.7095,66.9662
13265,64.1865,72.7784,89.7095,66.9662
13267,64.1865,72.7784,89.7095,66.9662
13269,64.1865,72.7784,89.7095,66.9662
13271,64.1865,72.7784,89.7095,66.9662
13273,64.1865,72.7784,89.7095,66.9662
13275,64.1865,72.7784,89.7095,66.9662
13277,64.1865,72.7784,89.7095,66.9662
13279,64.1865,72.7784,89.7095,66.9662
13281,64.1865,72.7784,89.7095,66.9662
13283,64.1865,72.7784,89.7095,66.9662
13285,64.1865,72.7784,89.7095,66.9662
13287,64.1865,72.7784,89.7095,66.9662
13289,64.1865,72.7784,89.7095,66.9662
13291,64.1865,72.7784,89.7095,66.9662
13293,64.1865,72.7784,89.7095,66.9662
13295,64.1865,72.7784,89.7095,66.9662
13297,64.1865,72.7784,89.7095,66.9662
13299,64.1865,72.7784,89.7095,66.9662
13301,64.1865,72.7784,89.7095,66.9662
13303,64.1865,72.7784,89.7095,66.9662
13305,64.1865,72.7784,89.7095,66.9662
13307,64.1865,72.7784,89.7095,66.9662
13309,64.1865,72.7784,89.7095,66.9662
13311,64.1865,72.7784,89.7095,66.9662
13313,64.1865,72.7784,89.7095,66.9662
13315,64.1865,72.7784,89.7095,66.9662
13317,64.1865,72.7784,89.7095,66.9662
13319,64.1865,72.7784,89.7095,66.9662
13321,64.1865,72.7784,89.7095,66.9662
16001,60.6486,76.4426,93.1209,69.8723
16003,60.6486,76.4426,93.1209,69.8723
16005,60.6486,76.4426,93.1209,69.8723
16007,60.6486,76.4426,93.1209,69.8723
16009,60.6486,76.4426,93.1209,69.8723
16011,60.6486,76.4426,93.1209,69.8723
16013,60.6486,76.4426,93.1209,69.8723
16015,60.6486,76.4426,93.1209,69.8723
16017,60.6486,76.4426,93.1209,69.8723
16019,60.6486,76.4426,93.1209,69.8723
16021,60.6486,76.4426,93.1209,69.8723
16023,60.6486,76.4426,93.1209,69.8723
16025,60.6486,76.4426,93.1209,69.8723
16027,60.6486,76.4426,93.1209,69.8723
16029,60.6486,76.4426,93.1209,69.8723
16031,60.6486,76.4426,93.1209,69.8723
16033,60.6486,76.4426,93.1209,69.8723
16035,60.6486,76.4426,93.1209,69.8723
16037,60.6486,76.4426,93.1209,69.8723
