fips,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
13037,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13039,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13043,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13045,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13047,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13049,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13051,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13053,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13055,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13057,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13059,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13061,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13063,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13065,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13067,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13069,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13071,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13073,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13075,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13077,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13079,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13081,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13083,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13085,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13087,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13089,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13091,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13093,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13095,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13097,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13099,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13101,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13103,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13105,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13107,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13109,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13111,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13113,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13115,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13117,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13119,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13121,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13123,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13125,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13127,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13129,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13131,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13133,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13135,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13137,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13139,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13141,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13143,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13145,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13147,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13149,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13151,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13153,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13155,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13157,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13159,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13161,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13163,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13165,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13167,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13169,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13171,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13173,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13175,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13177,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13179,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13181,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13183,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13185,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13187,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13189,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13191,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13193,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13195,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13197,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13199,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13201,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13205,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13207,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13209,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13211,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13213,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13215,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13217,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13219,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13221,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13223,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13225,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13227,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13229,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13231,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13233,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13235,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13237,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13239,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13241,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13243,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13245,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13247,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13249,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13251,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13253,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13255,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13257,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13259,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13261,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13263,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13265,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13267,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13269,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13271,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13273,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13275,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13277,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13279,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13281,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13283,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13285,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13287,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13289,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13291,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13293,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13295,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13297,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13299,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13301,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13303,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13305,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13307,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13309,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13311,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13313,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13315,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13317,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13319,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
13321,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16001,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16003,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16005,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16007,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16009,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16011,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16013,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16015,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16017,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16019,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16021,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16023,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16025,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16027,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16029,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16031,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16033,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16035,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16037,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16039,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16041,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16043,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16045,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16047,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16049,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16051,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16053,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16055,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16057,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16059,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16061,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16063,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16065,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16067,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16069,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16071,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16073,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16075,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16077,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16079,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16081,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16083,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16085,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
16087,227.398,329.003,337.773,303.152,330.106,445.305,442.683,387.732,320.26,319.079,316.148,338.912,303.891,319.633,382.786,443.352,438.291,335.356
