fips,2020,2021,2022,2023
5113,47.1244,62.4477,71.1589,52.1622
5115,47.1244,62.4477,71.1589,52.1622
5117,47.1244,62.4477,71.1589,52.1622
5119,47.1244,62.4477,71.1589,52.1622
5121,47.1244,62.4477,71.1589,52.1622
5123,47.1244,62.4477,71.1589,52.1622
5125,47.1244,62.4477,71.1589,52.1622
5127,47.1244,62.4477,71.1589,52.1622
5129,47.1244,62.4477,71.1589,52.1622
5131,47.1244,62.4477,71.1589,52.1622
5133,47.1244,62.4477,71.1589,52.1622
5135,47.1244,62.4477,71.1589,52.1622
5137,47.1244,62.4477,71.1589,52.1622
5139,47.1244,62.4477,71.1589,52.1622
5141,47.1244,62.4477,71.1589,52.1622
5143,47.1244,62.4477,71.1589,52.1622
5145,47.1244,62.4477,71.1589,52.1622
5147,47.1244,62.4477,71.1589,52.1622
5149,47.1244,62.4477,71.1589,52.1622
6001,49.8532,76.6165,80.8147,62.1328
6003,49.8532,76.6165,80.8147,62.1328
6005,49.8532,76.6165,80.8147,62.1328
6007,49.8532,76.6165,80.8147,62.1328
6009,49.8532,76.6165,80.8147,62.1328
6011,49.8532,76.6165,80.8147,62.1328
6013,49.8532,76.6165,80.8147,62.1328
6015,49.8532,76.6165,80.8147,62.1328
6017,49.8532,76.6165,80.8147,62.1328
6019,49.8532,76.6165,80.8147,62.1328
6021,49.8532,76.6165,80.8147,62.1328
6023,49.8532,76.6165,80.8147,62.1328
6025,49.8532,76.6165,80.8147,62.1328
6027,49.8532,76.6165,80.8147,62.1328
6029,49.8532,76.6165,80.8147,62.1328
6031,49.8532,76.6165,80.8147,62.1328
6033,49.8532,76.6165,80.8147,62.1328
6035,49.8532,76.6165,80.8147,62.1328
6037,49.8532,76.6165,80.8147,62.1328
6039,49.8532,76.6165,80.8147,62.1328
6041,49.8532,76.6165,80.8147,62.1328
6043,49.8532,76.6165,80.8147,62.1328
6045,49.8532,76.6165,80.8147,62.1328
6047,49.8532,76.6165,80.8147,62.1328
