fips,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
17043,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17045,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17047,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17049,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17051,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17053,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17055,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17057,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17059,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17061,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17063,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17065,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17067,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17069,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17071,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17073,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17075,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17077,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17079,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17081,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17083,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17085,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17087,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17089,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17091,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17093,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17095,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17097,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17099,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17101,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17103,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17105,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17107,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17109,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17111,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17113,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17115,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17117,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17119,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17121,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17123,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17125,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17127,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17129,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17131,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17133,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17135,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17137,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17139,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17141,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17143,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17145,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17147,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17149,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17151,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17153,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17155,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17157,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17159,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17161,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17163,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17165,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17167,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17169,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17171,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17173,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17175,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17177,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17179,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17181,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17183,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17185,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17187,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17189,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17191,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17193,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17195,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17197,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17199,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17201,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
17203,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18001,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18003,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18005,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18007,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18009,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18011,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18013,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18015,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18017,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18019,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18021,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18023,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18025,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18027,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18029,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18031,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18033,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18035,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18037,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18039,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18041,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18043,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18045,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18047,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18049,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18051,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18053,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18055,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18057,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18059,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18061,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18063,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18065,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18067,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18069,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18071,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18073,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18075,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
18077,0.00229066,0.00241175,0.002817,0.00338534,0.00338534,0.00321731,0.00344959,0.00425762,0.00434164,0.00442318,0.00535477,0.00521392,0.00514967,0.00496681,0.00485315,0.00486056,0.0050533,0.00565871,0.00596018
