fips,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
01,0.003336312161350376,0.002918111472601722,0.0028995247753240035,0.004135540144292248,0.004869714686762109,0.0037359261528213117,0.005473782348287942,0.006068556661174918,0.007955106434863293,0.0073138653787820215,0.0071372917546437,0.008968081436498921,0.004953354824511839,0.005102048402733583,0.004767487851734659,0.0036058192718772864,0.004312113768430569,0.00522286193503875,0.0036522860150715814,0.003261965372239504,0.0037916862446544662,0.0038939130796819153,0.0036244059691550043,0.0030853917481011833,0.005055581659539289,0.007118705057365983,0.004265647025236274
01001,0.0033920722531835296,0.003066805050823465,0.003178325234489773,0.004154126841569967,0.005882689688397738,0.004869714686762109,0.006180076844841226,0.006830611249561354,0.008837974555554896,0.008791507812360601,0.008085213315807317,0.009823069511273949,0.006022089917980623,0.0061707834962023665,0.0051763951918444556,0.0040426066579036584,0.004628087622151775,0.005102048402733583,0.003800979593293325,0.0035221791341275557,0.003931086474237351,0.0039217931255984915,0.0036708727123492993,0.003289845418156081,0.0045165674384854675,0.0073138653787820215,0.003903206428320774
01003,0.0033920722531835296,0.003066805050823465,0.003178325234489773,0.004154126841569967,0.005882689688397738,0.004869714686762109,0.006180076844841226,0.006830611249561354,0.008837974555554896,0.008791507812360601,0.008085213315807317,0.009823069511273949,0.006022089917980623,0.0061707834962023665,0.0051763951918444556,0.0040426066579036584,0.004628087622151775,0.005102048402733583,0.003800979593293325,0.0035221791341275557,0.003931086474237351,0.0039217931255984915,0.0036708727123492993,0.003289845418156081,0.0045165674384854675,0.0073138653787820215,0.003903206428320774
01005,0.0033920722531835296,0.003066805050823465,0.003178325234489773,0.004154126841569967,0.005882689688397738,0.004869714686762109,0.006180076844841226,0.006830611249561354,0.008837974555554896,0.008791507812360601,0.008085213315807317,0.009823069511273949,0.006022089917980623,0.0061707834962023665,0.0051763951918444556,0.0040426066579036584,0.004628087622151775,0.005102048402733583,0.003800979593293325,0.0035221791341275557,0.003931086474237351,0.0039217931255984915,0.0036708727123492993,0.003289845418156081,0.0045165674384854675,0.0073138653787820215,0.003903206428320774
01007,0.0033920722531835296,0.003066805050823465,0.003178325234489773,0.004154126841569967,0.005882689688397738,0.004869714686762109,0.006180076844841226,0.006830611249561354,0.008837974555554896,0.008791507812360601,0.008085213315807317,0.009823069511273949,0.006022089917980623,0.0061707834962023665,0.0051763951918444556,0.0040426066579036584,0.004628087622151775,0.005102048402733583,0.003800979593293325,0.0035221791341275557,0.003931086474237351,0.0039217931255984915,0.0036708727123492993,0.003289845418156081,0.0045165674384854675,0.0073138653787820215,0.003903206428320774
01009,0.0033920722531835296,0.003066805050823465,0.003178325234489773,0.004154126841569967,0.005882689688397738,0.004869714686762109,0.006180076844841226,0.006830611249561354,0.008837974555554896,0.008791507812360601,0.008085213315807317,0.009823069511273949,0.006022089917980623,0.0061707834962023665,0.0051763951918444556,0.0040426066579036584,0.004628087622151775,0.005102048402733583,0.003800979593293325,0.0035221791341275557,0.003931086474237351,0.0039217931255984915,0.0036708727123492993,0.003289845418156081,0.0045165674384854675,0.0073138653787820215,0.003903206428320774
01011,0.0033920722531835296,0.003066805050823465,0.003178325234489773,0.004154126841569967,0.005882689688397738,0.004869714686762109,0.006180076844841226,0.006830611249561354,0.008837974555554896,0.008791507812360601,0.008085213315807317,0.009823069511273949,0.006022089917980623,0.0061707834962023665,0.0051763951918444556,0.0040426066579036584,0.004628087622151775,0.005102048402733583,0.003800979593293325,0.0035221791341275557,0.003931086474237351,0.0039217931255984915,0.0036708727123492993,0.003289845418156081,0.0045165674384854675,0.0073138653787820215,0.003903206428320774
01013,0.0033920722531835296,0.003066805050823465,0.003178325234489773,0.004154126841569967,0.005882689688397738,0.004869714686762109,0.006180076844841226,0.006830611249561354,0.008837974555554896,0.008791507812360601,0.008085213315807317,0.009823069511273949,0.006022089917980623,0.0061707834962023665,0.0051763951918444556,0.0040426066579036584,0.004628087622151775,0.005102048402733583,0.003800979593293325,0.0035221791341275557,0.003931086474237351,0.0039217931255984915,0.0036708727123492993,0.003289845418156081,0.0045165674384854675,0.0073138653787820215,0.003903206428320774
01015,0.0033920722531835296,0.003066805050823465,0.003178325234489773,0.004154126841569967,0.005882689688397738,0.004869714686762109,0.006180076844841226,0.006830611249561354,0.008837974555554896,0.008791507812360601,0.008085213315807317,0.009823069511273949,0.006022089917980623,0.0061707834962023665,0.0051763951918444556,0.0040426066579036584,0.004628087622151775,0.005102048402733583,0.003800979593293325,0.0035221791341275557,0.003931086474237351,0.0039217931255984915,0.0036708727123492993,0.003289845418156081,0.0045165674384854675,0.0073138653787820215,0.003903206428320774
01017,0.0033920722531835296,0.003066805050823465,0.003178325234489773,0.004154126841569967,0.005882689688397738,0.004869714686762109,0.006180076844841226,0.006830611249561354,0.008837974555554896,0.008791507812360601,0.008085213315807317,0.009823069511273949,0.006022089917980623,0.0061707834962023665,0.0051763951918444556,0.0040426066579036584,0.004628087622151775,0.005102048402733583,0.003800979593293325,0.0035221791341275557,0.003931086474237351,0.0039217931255984915,0.0036708727123492993,0.003289845418156081,0.0045165674384854675,0.0073138653787820215,0.003903206428320774
