fips,2017,2018,2019,2020,2021,2022,2023,2024
05019,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05021,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05023,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05025,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05027,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05029,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05031,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05033,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05035,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05037,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05039,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05041,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05043,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05045,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05047,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05049,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05051,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05053,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05055,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05057,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05059,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05061,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05063,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05065,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05067,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05069,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05071,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05073,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05075,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05077,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05079,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05081,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05083,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
05085,1253.7,951.459,953.015,984.977,991.693,1265.96,1452.13,1936.87
