fips,2017,2018,2019,2020,2021,2022,2023,2024
08055,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08057,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08059,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08061,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08063,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08065,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08067,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08069,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08071,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08073,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08075,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08077,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08079,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08081,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08083,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08085,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08087,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08089,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08091,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08093,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08095,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08097,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08099,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08101,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08103,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08105,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08107,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08109,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08111,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08113,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08115,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08117,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08119,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08121,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
08123,1224.02,1013.55,986.045,1026.73,1030.74,1302.51,1498.13,2189.16
