fips,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01,0.7581741475824283,0.5681902356679989,0.5426976206012031,0.6326043942399898,0.6560716012268155,0.5761595177272739,0.5047889132220815,0.6555432568730996,0.7302160135890167,0.6759286312446999,0.6805954969210732
01001,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01003,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01005,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01007,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01009,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01011,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01013,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01015,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01017,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01019,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01021,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01023,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01025,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01027,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01029,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01031,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01033,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01035,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01037,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01039,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
01041,0.6598141284563627,0.6070235456661233,0.5717127074742233,0.6274089200377237,0.6542665127423449,0.6028409075899308,0.5594725538316853,0.6976787190819488,0.7787795773773514,0.7480035187733957,0.7557086286558126
