fips,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1,0.0100200069445592,0.0099207989550091,0.0117396120967608,0.0139993496365129,0.0192573730826678,0.0167330809041154,0.0168874044434156,0.0213848333030197,0.0194006735120179,0.028197115252126,0.0209328857950693,0.0197644361403682,0.0342377795047316,0.0298505817446276,0.0187392869150173,0.0231485308950214,0.0270066193775249,0.025970447042224,0.0257610079531738,0.0246697200681228,0.0262239785710742,0.0257720310631238,0.019340046407292852,0.02186985014082015,0.02257532917762085,0.02097697823486935,0.02239895941842065,0.02280681448657105,0.0243665845444975,0.02107618622441945,0.023462689528596647,0.02507206358129815,0.02691292294294985,0.030680989360861666,0.036332170395233565,0.04931371954636227,0.05006329102296294,0.04911530356726207,0.05359987213192455,0.0450349157007666,0.04671042841316815,0.0541730738493251,0.06434740433318445,0.0545643942525504,0.052266075827973296,0.05417858540430005,0.0549336684358758,0.05312587840407415,0.05208419451379815,0.05970116348925519,0.0722013701725668,0.0717604457745663,0.0666898151975616,0.0685637438890634,0.0742957610630687,0.0748469165605692,0.0720911390730666,0.084326791117578,0.0834449423215772,0.0791459294410732,0.0736343744660681,0.0781538495455723,0.0807993959335747,0.0813505514310752,0.0781538495455723,0.082232400227076,0.089728114993083,0.112435721490104,0.1212542094501121,0.1300726974101203,0.1072548598135992,0.1069241665150989,0.1455050513401346,0.1587327832801468,0.1532212283051417,0.1433004293501325,0.1333796303951233,0.1300726974101203,0.1322773194001223,0.1532212283051417,0.1488119843251376,0.1455050513401346,0.168653582235156,0.1951090461151804,0.1895974911401754
1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330693298500305,0.0369274183325341,0.0446435952975413,0.0451947507950418,0.0451947507950418,0.0622805712175576,0.0600759492275555,0.060627104725056,0.0617294157200571,0.0666898151975616,0.0650363487050601,0.0699967481825647,0.0699967481825647,0.0694455926850642,0.0722013701725668,0.0699967481825647,0.0699967481825647,0.0661386597000611,0.0672409706950622,0.0534620832575494,0.056217860745052,0.0870825686050805,0.0518086167650479,0.0551155497500509,0.0540132387550499,0.0518086167650479,0.058422482735054,0.060627104725056,0.0617294157200571,0.060627104725056,0.0628317267150581,0.0639340377100591,0.0628317267150581,0.0628317267150581,0.0749571476600693,0.1069241665150989,0.1080264775100999,0.0815710136300754,0.0936964345750866,0.0892871905950826,0.0903895015900836,0.0970033675600897,0.116844965470108,0.1212542094501121,0.1212542094501121,0.1080264775100999,0.1047195445250968,0.0959010565650887,0.1058218555200979,0.1080264775100999,0.1399934963651295,0.1234588314401142
1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330693298500305,0.0369274183325341,0.0446435952975413,0.0451947507950418,0.0451947507950418,0.0622805712175576,0.0600759492275555,0.060627104725056,0.0617294157200571,0.0666898151975616,0.0650363487050601,0.0699967481825647,0.0699967481825647,0.0694455926850642,0.0722013701725668,0.0699967481825647,0.0699967481825647,0.0661386597000611,0.0672409706950622,0.0534620832575494,0.056217860745052,0.0870825686050805,0.0518086167650479,0.0551155497500509,0.0540132387550499,0.0518086167650479,0.058422482735054,0.060627104725056,0.0617294157200571,0.060627104725056,0.0628317267150581,0.0639340377100591,0.0628317267150581,0.0628317267150581,0.0749571476600693,0.1069241665150989,0.1080264775100999,0.0815710136300754,0.0936964345750866,0.0892871905950826,0.0903895015900836,0.0970033675600897,0.116844965470108,0.1212542094501121,0.1212542094501121,0.1080264775100999,0.1047195445250968,0.0959010565650887,0.1058218555200979,0.1080264775100999,0.1399934963651295,0.1234588314401142
1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330693298500305,0.0369274183325341,0.0446435952975413,0.0451947507950418,0.0451947507950418,0.0622805712175576,0.0600759492275555,0.060627104725056,0.0617294157200571,0.0666898151975616,0.0650363487050601,0.0699967481825647,0.0699967481825647,0.0694455926850642,0.0722013701725668,0.0699967481825647,0.0699967481825647,0.0661386597000611,0.0672409706950622,0.0534620832575494,0.056217860745052,0.0870825686050805,0.0518086167650479,0.0551155497500509,0.0540132387550499,0.0518086167650479,0.058422482735054,0.060627104725056,0.0617294157200571,0.060627104725056,0.0628317267150581,0.0639340377100591,0.0628317267150581,0.0628317267150581,0.0749571476600693,0.1069241665150989,0.1080264775100999,0.0815710136300754,0.0936964345750866,0.0892871905950826,0.0903895015900836,0.0970033675600897,0.116844965470108,0.1212542094501121,0.1212542094501121,0.1080264775100999,0.1047195445250968,0.0959010565650887,0.1058218555200979,0.1080264775100999,0.1399934963651295,0.1234588314401142
1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330693298500305,0.0369274183325341,0.0446435952975413,0.0451947507950418,0.0451947507950418,0.0622805712175576,0.0600759492275555,0.060627104725056,0.0617294157200571,0.0666898151975616,0.0650363487050601,0.0699967481825647,0.0699967481825647,0.0694455926850642,0.0722013701725668,0.0699967481825647,0.0699967481825647,0.0661386597000611,0.0672409706950622,0.0534620832575494,0.056217860745052,0.0870825686050805,0.0518086167650479,0.0551155497500509,0.0540132387550499,0.0518086167650479,0.058422482735054,0.060627104725056,0.0617294157200571,0.060627104725056,0.0628317267150581,0.0639340377100591,0.0628317267150581,0.0628317267150581,0.0749571476600693,0.1069241665150989,0.1080264775100999,0.0815710136300754,0.0936964345750866,0.0892871905950826,0.0903895015900836,0.0970033675600897,0.116844965470108,0.1212542094501121,0.1212542094501121,0.1080264775100999,0.1047195445250968,0.0959010565650887,0.1058218555200979,0.1080264775100999,0.1399934963651295,0.1234588314401142
1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330693298500305,0.0369274183325341,0.0446435952975413,0.0451947507950418,0.0451947507950418,0.0622805712175576,0.0600759492275555,0.060627104725056,0.0617294157200571,0.0666898151975616,0.0650363487050601,0.0699967481825647,0.0699967481825647,0.0694455926850642,0.0722013701725668,0.0699967481825647,0.0699967481825647,0.0661386597000611,0.0672409706950622,0.0534620832575494,0.056217860745052,0.0870825686050805,0.0518086167650479,0.0551155497500509,0.0540132387550499,0.0518086167650479,0.058422482735054,0.060627104725056,0.0617294157200571,0.060627104725056,0.0628317267150581,0.0639340377100591,0.0628317267150581,0.0628317267150581,0.0749571476600693,0.1069241665150989,0.1080264775100999,0.0815710136300754,0.0936964345750866,0.0892871905950826,0.0903895015900836,0.0970033675600897,0.116844965470108,0.1212542094501121,0.1212542094501121,0.1080264775100999,0.1047195445250968,0.0959010565650887,0.1058218555200979,0.1080264775100999,0.1399934963651295,0.1234588314401142
1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330693298500305,0.0369274183325341,0.0446435952975413,0.0451947507950418,0.0451947507950418,0.0622805712175576,0.0600759492275555,0.060627104725056,0.0617294157200571,0.0666898151975616,0.0650363487050601,0.0699967481825647,0.0699967481825647,0.0694455926850642,0.0722013701725668,0.0699967481825647,0.0699967481825647,0.0661386597000611,0.0672409706950622,0.0534620832575494,0.056217860745052,0.0870825686050805,0.0518086167650479,0.0551155497500509,0.0540132387550499,0.0518086167650479,0.058422482735054,0.060627104725056,0.0617294157200571,0.060627104725056,0.0628317267150581,0.0639340377100591,0.0628317267150581,0.0628317267150581,0.0749571476600693,0.1069241665150989,0.1080264775100999,0.0815710136300754,0.0936964345750866,0.0892871905950826,0.0903895015900836,0.0970033675600897,0.116844965470108,0.1212542094501121,0.1212542094501121,0.1080264775100999,0.1047195445250968,0.0959010565650887,0.1058218555200979,0.1080264775100999,0.1399934963651295,0.1234588314401142
1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330693298500305,0.0369274183325341,0.0446435952975413,0.0451947507950418,0.0451947507950418,0.0622805712175576,0.0600759492275555,0.060627104725056,0.0617294157200571,0.0666898151975616,0.0650363487050601,0.0699967481825647,0.0699967481825647,0.0694455926850642,0.0722013701725668,0.0699967481825647,0.0699967481825647,0.0661386597000611,0.0672409706950622,0.0534620832575494,0.056217860745052,0.0870825686050805,0.0518086167650479,0.0551155497500509,0.0540132387550499,0.0518086167650479,0.058422482735054,0.060627104725056,0.0617294157200571,0.060627104725056,0.0628317267150581,0.0639340377100591,0.0628317267150581,0.0628317267150581,0.0749571476600693,0.1069241665150989,0.1080264775100999,0.0815710136300754,0.0936964345750866,0.0892871905950826,0.0903895015900836,0.0970033675600897,0.116844965470108,0.1212542094501121,0.1212542094501121,0.1080264775100999,0.1047195445250968,0.0959010565650887,0.1058218555200979,0.1080264775100999,0.1399934963651295,0.1234588314401142
1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330693298500305,0.0369274183325341,0.0446435952975413,0.0451947507950418,0.0451947507950418,0.0622805712175576,0.0600759492275555,0.060627104725056,0.0617294157200571,0.0666898151975616,0.0650363487050601,0.0699967481825647,0.0699967481825647,0.0694455926850642,0.0722013701725668,0.0699967481825647,0.0699967481825647,0.0661386597000611,0.0672409706950622,0.0534620832575494,0.056217860745052,0.0870825686050805,0.0518086167650479,0.0551155497500509,0.0540132387550499,0.0518086167650479,0.058422482735054,0.060627104725056,0.0617294157200571,0.060627104725056,0.0628317267150581,0.0639340377100591,0.0628317267150581,0.0628317267150581,0.0749571476600693,0.1069241665150989,0.1080264775100999,0.0815710136300754,0.0936964345750866,0.0892871905950826,0.0903895015900836,0.0970033675600897,0.116844965470108,0.1212542094501121,0.1212542094501121,0.1080264775100999,0.1047195445250968,0.0959010565650887,0.1058218555200979,0.1080264775100999,0.1399934963651295,0.1234588314401142
1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330693298500305,0.0369274183325341,0.0446435952975413,0.0451947507950418,0.0451947507950418,0.0622805712175576,0.0600759492275555,0.060627104725056,0.0617294157200571,0.0666898151975616,0.0650363487050601,0.0699967481825647,0.0699967481825647,0.0694455926850642,0.0722013701725668,0.0699967481825647,0.0699967481825647,0.0661386597000611,0.0672409706950622,0.0534620832575494,0.056217860745052,0.0870825686050805,0.0518086167650479,0.0551155497500509,0.0540132387550499,0.0518086167650479,0.058422482735054,0.060627104725056,0.0617294157200571,0.060627104725056,0.0628317267150581,0.0639340377100591,0.0628317267150581,0.0628317267150581,0.0749571476600693,0.1069241665150989,0.1080264775100999,0.0815710136300754,0.0936964345750866,0.0892871905950826,0.0903895015900836,0.0970033675600897,0.116844965470108,0.1212542094501121,0.1212542094501121,0.1080264775100999,0.1047195445250968,0.0959010565650887,0.1058218555200979,0.1080264775100999,0.1399934963651295,0.1234588314401142
