fips,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01113,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01115,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01117,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01119,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01121,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01123,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01125,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01127,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01129,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01131,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
01133,82.7,96.4,101.0,98.4,91.2,85.0,79.0,89.3,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04001,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04003,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04005,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04007,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04009,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04011,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04012,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04013,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04015,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04017,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04019,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04021,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04023,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04025,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
04027,83.5,102.0,105.0,104.0,96.1,95.6,84.1,95.1,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05001,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05003,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05005,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05007,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05009,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05011,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05013,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05015,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05017,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05019,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05021,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05023,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05025,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05027,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05029,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05031,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05033,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05035,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05037,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05039,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05041,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05043,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05045,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05047,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05049,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05051,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05053,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05055,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05057,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05059,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05061,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05063,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05065,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05067,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05069,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05071,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05073,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05075,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05077,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05079,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05081,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05083,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05085,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05087,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05089,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05091,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05093,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05095,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05097,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05099,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05101,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05103,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05105,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05107,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05109,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05111,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05113,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05115,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05117,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05119,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05121,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05123,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05125,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05127,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05129,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05131,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
05133,82.8,97.9,107.0,105.0,102.0,93.4,88.9,103.0,117.0,123.0,126.0,153.0,148.0,121.0,122.0,117.0,118.0,111.0,124.0,145.0,177.0,189.0
