fips,2017,2018,2019,2020,2021,2022,2023,2024
01081,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01083,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01085,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01087,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01089,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01091,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01093,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01095,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01097,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01099,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01101,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01103,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01105,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01107,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01109,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01111,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01113,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01115,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01117,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01119,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01121,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01123,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01125,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01127,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01129,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01131,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
01133,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04001,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04003,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04005,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04007,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04009,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04011,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04012,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04013,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04015,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04017,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04019,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04021,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04023,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04025,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
04027,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05001,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05003,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05005,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05007,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05009,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05011,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05013,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05015,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05017,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05019,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05021,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05023,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05025,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05027,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05029,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05031,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
05033,1329.95,1093.28,1061.69,1099.57,1096.22,1451.72,1641.07,2191.82
