fips,2022
01,15
01001,15
01003,15
01005,15
01007,15
01009,15
01011,15
01013,15
01015,15
01017,15
01019,15
01021,15
01023,15
01025,15
01027,15
01029,15
01031,15
01033,15
01035,15
01037,15
01039,15
01041,15
01043,15
01045,15
01047,15
01049,15
01051,15
01053,15
01055,15
01057,15
01059,15
01061,15
01063,15
01065,15
01067,15
01069,15
01071,15
01073,15
01075,15
01077,15
01079,15
01081,15
01083,15
01085,15
01087,15
01089,15
01091,15
01093,15
01095,15
01097,15
01099,15
01101,15
01103,15
01105,15
01107,15
01109,15
01111,15
01113,15
01115,15
01117,15
01119,15
01121,15
01123,15
01125,15
01127,15
01129,15
01131,15
01133,15
04001,15
04003,15
04005,15
04007,15
04009,15
04011,15
04012,15
04013,15
04015,15
04017,15
04019,15
04021,15
04023,15
04025,15
04027,15
05001,15
05003,15
05005,15
05007,15
05009,15
05011,15
05013,15
05015,15
05017,15
05019,15
05021,15
05023,15
05025,15
05027,15
05029,15
05031,15
05033,15
05035,15
05037,15
05039,15
05041,15
05043,15
05045,15
05047,15
05049,15
05051,15
05053,15
05055,15
05057,15
05059,15
05061,15
05063,15
05065,15
05067,15
05069,15
05071,15
05073,15
05075,15
05077,15
05079,15
05081,15
05083,15
05085,15
05087,15
05089,15
05091,15
05093,15
05095,15
05097,15
05099,15
05101,15
05103,15
05105,15
05107,15
05109,15
05111,15
05113,15
05115,15
05117,15
05119,15
05121,15
05123,15
05125,15
05127,15
05129,15
05131,15
05133,15
05135,15
05137,15
05139,15
05141,15
05143,15
05145,15
05147,15
05149,15
06001,15
06003,15
06005,15
06007,15
06009,15
06011,15
06013,15
06015,15
06017,15
06019,15
06021,15
06023,15
06025,15
06027,15
06029,15
06031,15
06033,15
06035,15
06037,15
06039,15
06041,15
06043,15
06045,15
06047,15
06049,15
06051,15
06053,15
06055,15
06057,15
06059,15
06061,15
06063,15
06065,15
06067,15
06069,15
06071,15
06073,15
06075,15
06077,15
06079,15
06081,15
06083,15
06085,15
06087,15
06089,15
06091,15
06093,15
06095,15
06097,15
06099,15
06101,15
06103,15
06105,15
06107,15
06109,15
06111,15
06113,15
06115,15
08001,15
08003,15
08005,15
08007,15
08009,15
08011,15
08013,15
08014,15
08015,15
08017,15
08019,15
08021,15
08023,15
08025,15
08027,15
08029,15
08031,15
08033,15
08035,15
08037,15
08039,15
08041,15
08043,15
08045,15
08047,15
08049,15
08051,15
08053,15
08055,15
08057,15
08059,15
08061,15
08063,15
08065,15
08067,15
08069,15
08071,15
08073,15
08075,15
08077,15
08079,15
08081,15
08083,15
08085,15
08087,15
08089,15
08091,15
08093,15
08095,15
08097,15
08099,15
08101,15
08103,15
08105,15
08107,15
08109,15
08111,15
08113,15
08115,15
08117,15
08119,15
08121,15
08123,15
08125,15
09001,15
09003,15
09005,15
09007,15
09009,15
09011,15
09013,15
09015,15
10001,15
10003,15
10005,15
11001,15
12001,15
12003,15
12005,15
12007,15
12009,15
12011,15
12013,15
12015,15
12017,15
12019,15
12021,15
12023,15
12027,15
12029,15
12031,15
12033,15
12035,15
12037,15
12039,15
12041,15
12043,15
12045,15
12047,15
12049,15
12051,15
12053,15
12055,15
12057,15
12059,15
12061,15
12063,15
12065,15
12067,15
12069,15
12071,15
12073,15
12075,15
12077,15
12079,15
12081,15
12083,15
12085,15
12086,15
12087,15
12089,15
12091,15
12093,15
12095,15
12097,15
12099,15
12101,15
12103,15
12105,15
12107,15
12109,15
12111,15
12113,15
12115,15
12117,15
12119,15
12121,15
12123,15
12125,15
12127,15
12129,15
12131,15
12133,15
13001,15
13003,15
13005,15
13007,15
13009,15
13011,15
13013,15
13015,15
13017,15
13019,15
13021,15
13023,15
13025,15
13027,15
13029,15
13031,15
13033,15
13035,15
13037,15
13039,15
13043,15
13045,15
13047,15
13049,15
13051,15
13053,15
13055,15
13057,15
13059,15
13061,15
13063,15
13065,15
13067,15
13069,15
13071,15
13073,15
13075,15
13077,15
13079,15
13081,15
13083,15
13085,15
13087,15
13089,15
13091,15
13093,15
13095,15
13097,15
13099,15
13101,15
13103,15
13105,15
13107,15
13109,15
13111,15
13113,15
13115,15
13117,15
13119,15
13121,15
13123,15
13125,15
13127,15
13129,15
13131,15
13133,15
13135,15
13137,15
13139,15
13141,15
13143,15
13145,15
13147,15
13149,15
13151,15
13153,15
13155,15
13157,15
13159,15
13161,15
13163,15
13165,15
13167,15
13169,15
13171,15
13173,15
13175,15
13177,15
13179,15
13181,15
13183,15
13185,15
13187,15
13189,15
13191,15
13193,15
13195,15
13197,15
13199,15
13201,15
13205,15
13207,15
13209,15
13211,15
13213,15
13215,15
13217,15
13219,15
13221,15
13223,15
13225,15
13227,15
13229,15
13231,15
13233,15
13235,15
13237,15
13239,15
13241,15
13243,15
13245,15
13247,15
13249,15
13251,15
13253,15
13255,15
13257,15
13259,15
13261,15
13263,15
13265,15
13267,15
13269,15
13271,15
13273,15
13275,15
13277,15
13279,15
13281,15
13283,15
13285,15
13287,15
13289,15
13291,15
13293,15
13295,15
13297,15
13299,15
13301,15
13303,15
13305,15
13307,15
13309,15
13311,15
13313,15
13315,15
13317,15
13319,15
13321,15
16001,15
16003,15
16005,15
16007,15
16009,15
16011,15
16013,15
16015,15
16017,15
16019,15
16021,15
16023,15
16025,15
16027,15
16029,15
16031,15
16033,15
16035,15
16037,15
16039,15
16041,15
16043,15
16045,15
16047,15
16049,15
16051,15
16053,15
16055,15
16057,15
16059,15
16061,15
16063,15
16065,15
16067,15
16069,15
16071,15
16073,15
16075,15
16077,15
16079,15
16081,15
16083,15
16085,15
16087,15
17001,15
17003,15
17005,15
17007,15
17009,15
17011,15
17013,15
17015,15
17017,15
17019,15
17021,15
17023,15
17025,15
17027,15
17029,15
17031,15
17033,15
17035,15
17037,15
17039,15
17041,15
17043,15
17045,15
17047,15
17049,15
17051,15
17053,15
17055,15
17057,15
17059,15
17061,15
17063,15
17065,15
17067,15
17069,15
17071,15
17073,15
17075,15
17077,15
17079,15
17081,15
17083,15
17085,15
17087,15
17089,15
17091,15
17093,15
17095,15
17097,15
17099,15
17101,15
17103,15
17105,15
17107,15
17109,15
17111,15
17113,15
17115,15
17117,15
17119,15
17121,15
17123,15
17125,15
17127,15
17129,15
17131,15
17133,15
17135,15
17137,15
17139,15
17141,15
17143,15
17145,15
17147,15
17149,15
17151,15
17153,15
17155,15
17157,15
17159,15
17161,15
17163,15
17165,15
17167,15
17169,15
17171,15
17173,15
17175,15
17177,15
17179,15
17181,15
17183,15
17185,15
17187,15
17189,15
17191,15
17193,15
17195,15
17197,15
17199,15
17201,15
17203,15
18001,15
18003,15
18005,15
18007,15
18009,15
18011,15
18013,15
18015,15
18017,15
18019,15
18021,15
18023,15
18025,15
18027,15
18029,15
18031,15
18033,15
18035,15
18037,15
18039,15
18041,15
18043,15
18045,15
18047,15
18049,15
18051,15
18053,15
18055,15
18057,15
18059,15
18061,15
18063,15
18065,15
18067,15
18069,15
18071,15
18073,15
18075,15
18077,15
18079,15
18081,15
18083,15
18085,15
18087,15
18089,15
18091,15
18093,15
18095,15
18097,15
18099,15
18101,15
18103,15
18105,15
18107,15
18109,15
18111,15
18113,15
18115,15
18117,15
18119,15
18121,15
18123,15
18125,15
18127,15
18129,15
18131,15
18133,15
18135,15
18137,15
18139,15
18141,15
18143,15
18145,15
18147,15
18149,15
18151,15
18153,15
18155,15
18157,15
18159,15
18161,15
18163,15
18165,15
18167,15
18169,15
18171,15
18173,15
18175,15
18177,15
18179,15
18181,15
18183,15
19001,15
19003,15
19005,15
19007,15
19009,15
19011,15
19013,15
19015,15
19017,15
19019,15
19021,15
19023,15
19025,15
19027,15
19029,15
19031,15
19033,15
19035,15
19037,15
19039,15
19041,15
19043,15
19045,15
19047,15
19049,15
19051,15
19053,15
19055,15
19057,15
19059,15
19061,15
19063,15
19065,15
19067,15
19069,15
19071,15
19073,15
19075,15
19077,15
19079,15
19081,15
19083,15
19085,15
19087,15
19089,15
19091,15
19093,15
19095,15
19097,15
19099,15
19101,15
19103,15
19105,15
19107,15
19109,15
19111,15
19113,15
19115,15
19117,15
19119,15
19121,15
19123,15
19125,15
19127,15
19129,15
19131,15
19133,15
19135,15
19137,15
19139,15
19141,15
19143,15
19145,15
19147,15
19149,15
19151,15
19153,15
19155,15
19157,15
19159,15
19161,15
19163,15
19165,15
19167,15
19169,15
19171,15
19173,15
19175,15
19177,15
19179,15
19181,15
19183,15
19185,15
19187,15
19189,15
19191,15
19193,15
19195,15
19197,15
20001,15
20003,15
20005,15
20007,15
20009,15
20011,15
20013,15
20015,15
20017,15
20019,15
20021,15
20023,15
20025,15
20027,15
20029,15
20031,15
20033,15
20035,15
20037,15
20039,15
20041,15
20043,15
20045,15
20047,15
20049,15
20051,15
20053,15
20055,15
20057,15
20059,15
20061,15
20063,15
20065,15
20067,15
20069,15
20071,15
20073,15
20075,15
20077,15
20079,15
20081,15
20083,15
20085,15
20087,15
20089,15
20091,15
20093,15
20095,15
20097,15
20099,15
20101,15
20103,15
20105,15
20107,15
20109,15
20111,15
20113,15
20115,15
20117,15
20119,15
20121,15
20123,15
20125,15
20127,15
20129,15
20131,15
20133,15
20135,15
20137,15
20139,15
20141,15
20143,15
20145,15
20147,15
20149,15
20151,15
20153,15
20155,15
20157,15
20159,15
20161,15
20163,15
20165,15
20167,15
20169,15
20171,15
20173,15
20175,15
20177,15
20179,15
20181,15
20183,15
20185,15
20187,15
20189,15
20191,15
20193,15
20195,15
20197,15
20199,15
20201,15
20203,15
20205,15
20207,15
20209,15
21001,15
21003,15
21005,15
21007,15
21009,15
21011,15
21013,15
21015,15
21017,15
21019,15
21021,15
21023,15
21025,15
21027,15
21029,15
21031,15
21033,15
21035,15
21037,15
21039,15
21041,15
21043,15
21045,15
21047,15
21049,15
21051,15
21053,15
21055,15
21057,15
21059,15
21061,15
21063,15
21065,15
21067,15
21069,15
21071,15
21073,15
21075,15
21077,15
21079,15
21081,15
21083,15
21085,15
21087,15
21089,15
21091,15
21093,15
21095,15
21097,15
21099,15
21101,15
21103,15
21105,15
21107,15
21109,15
21111,15
21113,15
21115,15
21117,15
21119,15
21121,15
21123,15
21125,15
21127,15
21129,15
21131,15
21133,15
21135,15
21137,15
21139,15
21141,15
21143,15
21145,15
21147,15
21149,15
21151,15
21153,15
21155,15
21157,15
21159,15
21161,15
21163,15
21165,15
21167,15
21169,15
21171,15
21173,15
21175,15
21177,15
21179,15
21181,15
21183,15
21185,15
21187,15
21189,15
21191,15
21193,15
21195,15
21197,15
21199,15
21201,15
21203,15
21205,15
21207,15
21209,15
21211,15
21213,15
21215,15
21217,15
21219,15
21221,15
21223,15
21225,15
21227,15
21229,15
21231,15
21233,15
21235,15
21237,15
21239,15
22001,15
22003,15
22005,15
22007,15
22009,15
22011,15
22013,15
22015,15
22017,15
22019,15
22021,15
22023,15
22025,15
22027,15
22029,15
22031,15
22033,15
22035,15
22037,15
22039,15
22041,15
22043,15
22045,15
22047,15
22049,15
22051,15
22053,15
22055,15
22057,15
22059,15
22061,15
22063,15
22065,15
22067,15
22069,15
22071,15
22073,15
22075,15
22077,15
22079,15
22081,15
22083,15
22085,15
22087,15
22089,15
22091,15
22093,15
22095,15
22097,15
22099,15
22101,15
22103,15
22105,15
22107,15
22109,15
22111,15
22113,15
22115,15
22117,15
22119,15
22121,15
22123,15
22125,15
22127,15
23001,15
23003,15
23005,15
23007,15
23009,15
23011,15
23013,15
23015,15
23017,15
23019,15
23021,15
23023,15
23025,15
23027,15
23029,15
23031,15
24001,15
24003,15
24005,15
24009,15
24011,15
24013,15
24015,15
24017,15
24019,15
24021,15
24023,15
24025,15
24027,15
24029,15
24031,15
24033,15
24035,15
24037,15
24039,15
24041,15
24043,15
24045,15
24047,15
24510,15
25001,15
25003,15
25005,15
25007,15
25009,15
25011,15
25013,15
25015,15
25017,15
25019,15
25021,15
25023,15
25025,15
25027,15
26001,15
26003,15
26005,15
26007,15
26009,15
26011,15
26013,15
26015,15
26017,15
26019,15
26021,15
26023,15
26025,15
26027,15
26029,15
26031,15
26033,15
26035,15
26037,15
26039,15
26041,15
26043,15
26045,15
26047,15
26049,15
26051,15
26053,15
26055,15
26057,15
26059,15
26061,15
26063,15
26065,15
26067,15
26069,15
26071,15
26073,15
26075,15
26077,15
26079,15
26081,15
26083,15
26085,15
26087,15
26089,15
26091,15
26093,15
26095,15
26097,15
26099,15
26101,15
26103,15
26105,15
26107,15
26109,15
26111,15
26113,15
26115,15
26117,15
26119,15
26121,15
26123,15
26125,15
26127,15
26129,15
26131,15
26133,15
26135,15
26137,15
26139,15
26141,15
26143,15
26145,15
26147,15
26149,15
26151,15
26153,15
26155,15
26157,15
26159,15
26161,15
26163,15
26165,15
27001,15
27003,15
27005,15
27007,15
27009,15
27011,15
27013,15
27015,15
27017,15
27019,15
27021,15
27023,15
27025,15
27027,15
27029,15
27031,15
27033,15
27035,15
27037,15
27039,15
27041,15
27043,15
27045,15
27047,15
27049,15
27051,15
27053,15
27055,15
27057,15
27059,15
27061,15
27063,15
27065,15
27067,15
27069,15
27071,15
27073,15
27075,15
27077,15
27079,15
27081,15
27083,15
27085,15
27087,15
27089,15
27091,15
27093,15
27095,15
27097,15
27099,15
27101,15
27103,15
27105,15
27107,15
27109,15
27111,15
27113,15
27115,15
27117,15
27119,15
27121,15
27123,15
27125,15
27127,15
27129,15
27131,15
27133,15
27135,15
27137,15
27139,15
27141,15
27143,15
27145,15
27147,15
27149,15
27151,15
27153,15
27155,15
27157,15
27159,15
27161,15
27163,15
27165,15
27167,15
27169,15
27171,15
27173,15
28001,15
28003,15
28005,15
28007,15
28009,15
28011,15
28013,15
28015,15
28017,15
28019,15
28021,15
28023,15
28025,15
28027,15
28029,15
28031,15
28033,15
28035,15
28037,15
28039,15
28041,15
28043,15
28045,15
28047,15
28049,15
28051,15
28053,15
28055,15
28057,15
28059,15
28061,15
28063,15
28065,15
28067,15
28069,15
28071,15
28073,15
28075,15
28077,15
28079,15
28081,15
28083,15
28085,15
28087,15
28089,15
28091,15
28093,15
28095,15
28097,15
28099,15
28101,15
28103,15
28105,15
28107,15
28109,15
28111,15
28113,15
28115,15
28117,15
28119,15
28121,15
28123,15
28125,15
28127,15
28129,15
28131,15
28133,15
28135,15
28137,15
28139,15
28141,15
28143,15
28145,15
28147,15
28149,15
28151,15
28153,15
28155,15
28157,15
28159,15
28161,15
28163,15
29001,15
29003,15
29005,15
29007,15
29009,15
29011,15
29013,15
29015,15
29017,15
29019,15
29021,15
29023,15
29025,15
29027,15
29029,15
29031,15
29033,15
29035,15
29037,15
29039,15
29041,15
29043,15
29045,15
29047,15
29049,15
29051,15
29053,15
29055,15
29057,15
29059,15
29061,15
29063,15
29065,15
29067,15
29069,15
29071,15
29073,15
29075,15
29077,15
29079,15
29081,15
29083,15
29085,15
29087,15
29089,15
29091,15
29093,15
29095,15
29097,15
29099,15
29101,15
29103,15
29105,15
29107,15
29109,15
29111,15
29113,15
29115,15
29117,15
29119,15
29121,15
29123,15
29125,15
29127,15
29129,15
29131,15
29133,15
29135,15
29137,15
29139,15
29141,15
29143,15
29145,15
29147,15
29149,15
29151,15
29153,15
29155,15
29157,15
29159,15
29161,15
29163,15
29165,15
29167,15
29169,15
29171,15
29173,15
29175,15
29177,15
29179,15
29181,15
29183,15
29185,15
29186,15
29187,15
29189,15
29195,15
29197,15
29199,15
29201,15
29203,15
29205,15
29207,15
29209,15
29211,15
29213,15
29215,15
29217,15
29219,15
29221,15
29223,15
29225,15
29227,15
29229,15
29510,15
30001,15
30003,15
30005,15
30007,15
30009,15
30011,15
30013,15
30015,15
30017,15
30019,15
30021,15
30023,15
30025,15
30027,15
30029,15
30031,15
30033,15
30035,15
30037,15
30039,15
30041,15
30043,15
30045,15
30047,15
30049,15
30051,15
30053,15
30055,15
30057,15
30059,15
30061,15
30063,15
30065,15
30067,15
30069,15
30071,15
30073,15
30075,15
30077,15
30079,15
30081,15
30083,15
30085,15
30087,15
30089,15
30091,15
30093,15
30095,15
30097,15
30099,15
30101,15
30103,15
30105,15
30107,15
30109,15
30111,15
31001,15
31003,15
31005,15
31007,15
31009,15
31011,15
31013,15
31015,15
31017,15
31019,15
31021,15
31023,15
31025,15
31027,15
31029,15
31031,15
31033,15
31035,15
31037,15
31039,15
31041,15
31043,15
31045,15
31047,15
31049,15
31051,15
31053,15
31055,15
31057,15
31059,15
31061,15
31063,15
31065,15
31067,15
31069,15
31071,15
31073,15
31075,15
31077,15
31079,15
31081,15
31083,15
31085,15
31087,15
31089,15
31091,15
31093,15
31095,15
31097,15
31099,15
31101,15
31103,15
31105,15
31107,15
31109,15
31111,15
31113,15
31115,15
31117,15
31119,15
31121,15
31123,15
31125,15
31127,15
31129,15
31131,15
31133,15
31135,15
31137,15
31139,15
31141,15
31143,15
31145,15
31147,15
31149,15
31151,15
31153,15
31155,15
31157,15
31159,15
31161,15
31163,15
31165,15
31167,15
31169,15
31171,15
31173,15
31175,15
31177,15
31179,15
31181,15
31183,15
31185,15
32001,15
32003,15
32005,15
32007,15
32009,15
32011,15
32013,15
32015,15
32017,15
32019,15
32021,15
32023,15
32027,15
32029,15
