fips,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01023,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01025,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01027,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01029,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01031,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01033,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01035,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01037,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01039,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01041,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01043,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01045,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01047,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01049,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01051,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01053,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01055,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01057,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01059,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01061,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01063,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01065,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01067,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01069,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01071,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01073,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01075,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01077,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01079,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01081,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01083,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01085,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01087,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01089,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01091,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01093,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01095,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01097,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01099,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01101,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01103,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01105,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01107,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01109,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01111,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01113,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01115,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01117,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01119,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01121,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01123,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01125,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01127,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01129,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01131,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
01133,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04001,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04003,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04005,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04007,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04009,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04011,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04012,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04013,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04015,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04017,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04019,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04021,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04023,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04025,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
04027,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05001,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05003,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05005,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05007,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05009,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05011,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05013,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05015,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05017,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05019,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05021,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05023,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05025,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05027,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05029,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05031,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05033,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05035,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05037,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05039,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05041,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05043,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05045,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05047,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05049,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05051,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05053,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05055,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05057,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05059,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05061,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05063,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05065,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05067,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05069,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05071,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05073,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05075,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05077,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05079,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05081,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05083,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05085,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05087,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05089,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05091,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05093,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05095,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
05097,0.227398,0.329003,0.33777300000000005,0.303152,0.330106,0.445305,0.442683,0.387732,0.32026,0.319079,0.31614800000000004,0.338912,0.303891,0.319633,0.382786,0.44335199999999997,0.438291,0.335356
