fips,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
13049,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13051,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13053,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13055,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13057,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13059,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13061,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13063,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13065,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13067,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13069,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13071,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13073,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13075,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13077,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13079,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13081,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13083,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13085,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13087,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13089,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13091,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13093,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13095,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13097,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13099,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13101,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13103,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13105,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13107,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13109,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13111,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13113,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13115,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13117,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13119,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13121,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13123,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13125,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13127,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13129,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13131,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13133,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13135,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13137,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13139,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13141,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13143,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13145,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13147,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13149,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13151,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13153,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13155,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13157,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13159,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13161,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13163,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13165,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13167,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13169,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13171,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13173,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13175,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13177,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13179,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13181,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13183,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13185,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13187,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13189,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13191,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13193,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13195,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13197,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13199,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13201,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13205,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13207,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13209,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13211,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13213,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13215,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13217,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13219,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13221,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13223,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13225,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13227,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13229,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13231,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13233,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13235,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13237,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13239,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13241,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13243,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13245,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13247,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13249,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13251,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13253,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13255,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13257,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13259,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13261,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13263,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13265,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13267,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13269,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13271,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13273,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13275,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13277,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13279,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13281,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13283,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13285,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13287,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13289,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13291,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13293,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
13295,0.0772,0.0763,0.077,0.0786,0.0864,0.0891,0.091,0.0993,0.1013,0.1007,0.1105,0.1117,0.1146,0.1165,0.1154,0.115,0.119,0.1147,0.1176,0.1202,0.1251,0.138,0.1369
