fips,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01111,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01113,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01115,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01117,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01119,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01121,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01123,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01125,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01127,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01129,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01131,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
01133,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04001,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04003,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04005,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
04007,34.644036,35.990556,40.991916,40.116678,39.328002,39.318384,39.81852,40.8765,39.491508,38.52009,41.40549,37.94301,38.750922,38.510472,39.28953,41.30931,41.241984,43.213674,39.222204,37.587144,39.328002,37.212042,37.183188,37.26975,38.27964
