fips,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
01117,36.8,46.6,48.0,44.2,44.9,49.9,42.3,49.5,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
01119,36.8,46.6,48.0,44.2,44.9,49.9,42.3,49.5,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
01121,36.8,46.6,48.0,44.2,44.9,49.9,42.3,49.5,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
01123,36.8,46.6,48.0,44.2,44.9,49.9,42.3,49.5,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
01125,36.8,46.6,48.0,44.2,44.9,49.9,42.3,49.5,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
01127,36.8,46.6,48.0,44.2,44.9,49.9,42.3,49.5,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
01129,36.8,46.6,48.0,44.2,44.9,49.9,42.3,49.5,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
01131,36.8,46.6,48.0,44.2,44.9,49.9,42.3,49.5,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
01133,36.8,46.6,48.0,44.2,44.9,49.9,42.3,49.5,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04001,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04003,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04005,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04007,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04009,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04011,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04012,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04013,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04015,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04017,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04019,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04021,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04023,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04025,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
04027,42.5,50.6,52.5,45.4,48.5,52.3,45.4,58.7,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05001,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05003,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05005,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05007,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05009,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05011,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05013,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05015,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05017,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05019,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05021,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05023,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05025,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05027,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05029,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05031,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05033,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05035,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05037,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05039,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05041,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05043,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05045,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05047,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05049,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05051,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05053,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05055,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05057,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05059,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05061,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05063,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05065,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05067,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05069,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05071,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05073,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05075,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05077,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05079,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05081,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05083,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05085,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05087,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05089,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05091,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05093,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05095,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05097,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05099,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05101,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05103,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05105,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05107,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05109,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05111,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05113,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05115,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05117,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05119,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05121,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05123,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05125,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05127,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05129,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05131,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05133,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
05135,39.0,46.1,47.7,43.6,46.3,48.7,42.6,53.6,71.2,81.7,82.3,107.0,103.0,74.3,69.1,63.5,62.0,64.2,70.2,83.7,102.0,129.0
