fips,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1,76.94048454,80.23602955,81.27501555,80.26872001,82.27781041,87.82752818,88.16618902,88.68278401,92.2386242,98.08278799,109.1271157,114.8597394,119.431736,133.8876349,120.6901214,128.8179162,141.4993197,145.176592,145.9008894,146.6784441,134.6764261,131.1503026,136.4890271,145.2124361,147.3699011,143.4645789,157.6563492,194.9876452,193.1281324
1001,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
1003,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
1005,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
1007,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
1009,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
1011,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
1013,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
1015,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
1017,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
1019,75.33569303,78.26301956,79.55548621,78.59471502,81.19419368,86.02529971,86.53161099,87.23407989,90.37617726,95.79399148,107.9021057,113.146074,118.6850269,131.7925812,118.8700677,127.1335566,140.7164795,144.0685721,144.8530879,145.1850258,133.098702,129.6207533,134.4897736,142.5869105,144.5155453,140.5981794,154.6815565,191.3022744,189.5270675
