fips,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
06031,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06033,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06035,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06037,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06039,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06041,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06043,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06045,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06047,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06049,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06051,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06053,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06055,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06057,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06059,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06061,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06063,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06065,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06067,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06069,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06071,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06073,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06075,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06077,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06079,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06081,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06083,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06085,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06087,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06089,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06091,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06093,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06095,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06097,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06099,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06101,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06103,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
06105,"1,300","1,330","1,330","1,200","1,830","2,030","1,750","1,600","1,330","1,230","1,350","1,350","1,590","1,740","2,050"
