fips,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
08023,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08025,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08027,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08029,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08031,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08033,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08035,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08037,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08039,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08041,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08043,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08045,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08047,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08049,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08051,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08053,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08055,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08057,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08059,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08061,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08063,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08065,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08067,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08069,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08071,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08073,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08075,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08077,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08079,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08081,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08083,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08085,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08087,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08089,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08091,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08093,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08095,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08097,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08099,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08101,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08103,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08105,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08107,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08109,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08111,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08113,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08115,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08117,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08119,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08121,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08123,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
08125,0.00234997,0.00225854,0.00228943,0.00224124,0.00244511,0.0034397,0.00333098,0.00290225,0.00359044,0.0045665,0.00484573,0.00484573,0.00531894,0.00518303,0.00511878,0.00505948,0.00543755,0.00540172,0.00562535,0.00627894,0.00656435
09001,0.00321978,0.00309623,0.00313576,0.00307152,0.00335075,0.0047123,0.00456403,0.00397592,0.00518427,0.00659277,0.00699555,0.00699555,0.00768003,0.00748234,0.00739092,0.00730443,0.00727972,0.00729454,0.0077937,0.00880436,0.00938753
09003,0.00321978,0.00309623,0.00313576,0.00307152,0.00335075,0.0047123,0.00456403,0.00397592,0.00518427,0.00659277,0.00699555,0.00699555,0.00768003,0.00748234,0.00739092,0.00730443,0.00727972,0.00729454,0.0077937,0.00880436,0.00938753
09005,0.00321978,0.00309623,0.00313576,0.00307152,0.00335075,0.0047123,0.00456403,0.00397592,0.00518427,0.00659277,0.00699555,0.00699555,0.00768003,0.00748234,0.00739092,0.00730443,0.00727972,0.00729454,0.0077937,0.00880436,0.00938753
09007,0.00321978,0.00309623,0.00313576,0.00307152,0.00335075,0.0047123,0.00456403,0.00397592,0.00518427,0.00659277,0.00699555,0.00699555,0.00768003,0.00748234,0.00739092,0.00730443,0.00727972,0.00729454,0.0077937,0.00880436,0.00938753
09009,0.00321978,0.00309623,0.00313576,0.00307152,0.00335075,0.0047123,0.00456403,0.00397592,0.00518427,0.00659277,0.00699555,0.00699555,0.00768003,0.00748234,0.00739092,0.00730443,0.00727972,0.00729454,0.0077937,0.00880436,0.00938753
09011,0.00321978,0.00309623,0.00313576,0.00307152,0.00335075,0.0047123,0.00456403,0.00397592,0.00518427,0.00659277,0.00699555,0.00699555,0.00768003,0.00748234,0.00739092,0.00730443,0.00727972,0.00729454,0.0077937,0.00880436,0.00938753
09013,0.00321978,0.00309623,0.00313576,0.00307152,0.00335075,0.0047123,0.00456403,0.00397592,0.00518427,0.00659277,0.00699555,0.00699555,0.00768003,0.00748234,0.00739092,0.00730443,0.00727972,0.00729454,0.0077937,0.00880436,0.00938753
09015,0.00321978,0.00309623,0.00313576,0.00307152,0.00335075,0.0047123,0.00456403,0.00397592,0.00518427,0.00659277,0.00699555,0.00699555,0.00768003,0.00748234,0.00739092,0.00730443,0.00727972,0.00729454,0.0077937,0.00880436,0.00938753
10001,0.00238456,0.00229314,0.00232279,0.00227337,0.00255507,0.0035682,0.00348171,0.00312835,0.00416866,0.005036,0.0054462,0.0054289,0.00575261,0.00570319,0.0057452,0.00570813,0.00500141,0.00498411,0.00517438,0.00574272,0.00596512
10003,0.00238456,0.00229314,0.00232279,0.00227337,0.00255507,0.0035682,0.00348171,0.00312835,0.00416866,0.005036,0.0054462,0.0054289,0.00575261,0.00570319,0.0057452,0.00570813,0.00500141,0.00498411,0.00517438,0.00574272,0.00596512
10005,0.00238456,0.00229314,0.00232279,0.00227337,0.00255507,0.0035682,0.00348171,0.00312835,0.00416866,0.005036,0.0054462,0.0054289,0.00575261,0.00570319,0.0057452,0.00570813,0.00500141,0.00498411,0.00517438,0.00574272,0.00596512
11001,0.00321978,0.00309623,0.00313576,0.00307152,0.00335075,0.0047123,0.00456403,0.00397592,0.00518427,0.00659277,0.00699555,0.00699555,0.00768003,0.00748234,0.00739092,0.00730443,0.00727972,0.00729454,0.0077937,0.00880436,0.00938753
12001,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12003,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12005,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12007,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12009,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12011,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12013,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12015,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12017,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12019,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12021,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12023,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12027,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12029,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12031,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12033,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12035,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12037,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12039,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12041,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12043,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12045,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12047,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12049,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12051,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12053,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12055,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12057,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12059,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12061,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12063,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12065,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12067,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12069,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12071,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12073,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12075,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12077,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12079,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12081,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12083,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12085,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12086,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
12087,0.00320495,0.0030814,0.00312094,0.00305669,0.00333592,0.00469253,0.00454179,0.00395862,0.00538689,0.00685223,0.00726983,0.00726983,0.0079815,0.0077764,0.00768003,0.00759107,0.0062913,0.00629871,0.00655817,0.00736126,0.00772945
