fips,2013,2018,2023
20139,47.16,41.55,35.65
20141,47.16,41.55,35.65
20143,47.16,41.55,35.65
20145,47.16,41.55,35.65
20147,47.16,41.55,35.65
20149,47.16,41.55,35.65
20151,47.16,41.55,35.65
20153,47.16,41.55,35.65
20155,47.16,41.55,35.65
20157,47.16,41.55,35.65
20159,47.16,41.55,35.65
20161,47.16,41.55,35.65
20163,47.16,41.55,35.65
20165,47.16,41.55,35.65
20167,47.16,41.55,35.65
20169,47.16,41.55,35.65
20171,47.16,41.55,35.65
20173,47.16,41.55,35.65
20175,47.16,41.55,35.65
20177,47.16,41.55,35.65
20179,47.16,41.55,35.65
20181,47.16,41.55,35.65
20183,47.16,41.55,35.65
20185,47.16,41.55,35.65
20187,47.16,41.55,35.65
20189,47.16,41.55,35.65
20191,47.16,41.55,35.65
20193,47.16,41.55,35.65
20195,47.16,41.55,35.65
20197,47.16,41.55,35.65
20199,47.16,41.55,35.65
20201,47.16,41.55,35.65
20203,47.16,41.55,35.65
20205,47.16,41.55,35.65
20207,47.16,41.55,35.65
20209,47.16,41.55,35.65
21001,1258.07,2186.57,177.22
21003,1258.07,2186.57,177.22
21005,1258.07,2186.57,177.22
21007,1258.07,2186.57,177.22
21009,1258.07,2186.57,177.22
21011,1258.07,2186.57,177.22
21013,1258.07,2186.57,177.22
21015,1258.07,2186.57,177.22
21017,1258.07,2186.57,177.22
21019,1258.07,2186.57,177.22
21021,1258.07,2186.57,177.22
21023,1258.07,2186.57,177.22
21025,1258.07,2186.57,177.22
21027,1258.07,2186.57,177.22
21029,1258.07,2186.57,177.22
21031,1258.07,2186.57,177.22
21033,1258.07,2186.57,177.22
21035,1258.07,2186.57,177.22
21037,1258.07,2186.57,177.22
21039,1258.07,2186.57,177.22
21041,1258.07,2186.57,177.22
21043,1258.07,2186.57,177.22
21045,1258.07,2186.57,177.22
21047,1258.07,2186.57,177.22
21049,1258.07,2186.57,177.22
21051,1258.07,2186.57,177.22
21053,1258.07,2186.57,177.22
21055,1258.07,2186.57,177.22
21057,1258.07,2186.57,177.22
21059,1258.07,2186.57,177.22
21061,1258.07,2186.57,177.22
21063,1258.07,2186.57,177.22
21065,1258.07,2186.57,177.22
21067,1258.07,2186.57,177.22
21069,1258.07,2186.57,177.22
21071,1258.07,2186.57,177.22
21073,1258.07,2186.57,177.22
21075,1258.07,2186.57,177.22
21077,1258.07,2186.57,177.22
21079,1258.07,2186.57,177.22
21081,1258.07,2186.57,177.22
21083,1258.07,2186.57,177.22
21085,1258.07,2186.57,177.22
21087,1258.07,2186.57,177.22
21089,1258.07,2186.57,177.22
21091,1258.07,2186.57,177.22
21093,1258.07,2186.57,177.22
21095,1258.07,2186.57,177.22
21097,1258.07,2186.57,177.22
21099,1258.07,2186.57,177.22
21101,1258.07,2186.57,177.22
21103,1258.07,2186.57,177.22
21105,1258.07,2186.57,177.22
21107,1258.07,2186.57,177.22
21109,1258.07,2186.57,177.22
21111,1258.07,2186.57,177.22
21113,1258.07,2186.57,177.22
21115,1258.07,2186.57,177.22
21117,1258.07,2186.57,177.22
21119,1258.07,2186.57,177.22
21121,1258.07,2186.57,177.22
21123,1258.07,2186.57,177.22
21125,1258.07,2186.57,177.22
21127,1258.07,2186.57,177.22
21129,1258.07,2186.57,177.22
21131,1258.07,2186.57,177.22
21133,1258.07,2186.57,177.22
21135,1258.07,2186.57,177.22
21137,1258.07,2186.57,177.22
21139,1258.07,2186.57,177.22
21141,1258.07,2186.57,177.22
21143,1258.07,2186.57,177.22
21145,1258.07,2186.57,177.22
21147,1258.07,2186.57,177.22
21149,1258.07,2186.57,177.22
21151,1258.07,2186.57,177.22
21153,1258.07,2186.57,177.22
21155,1258.07,2186.57,177.22
21157,1258.07,2186.57,177.22
21159,1258.07,2186.57,177.22
21161,1258.07,2186.57,177.22
21163,1258.07,2186.57,177.22
21165,1258.07,2186.57,177.22
21167,1258.07,2186.57,177.22
21169,1258.07,2186.57,177.22
21171,1258.07,2186.57,177.22
21173,1258.07,2186.57,177.22
21175,1258.07,2186.57,177.22
21177,1258.07,2186.57,177.22
21179,1258.07,2186.57,177.22
21181,1258.07,2186.57,177.22
21183,1258.07,2186.57,177.22
21185,1258.07,2186.57,177.22
21187,1258.07,2186.57,177.22
21189,1258.07,2186.57,177.22
21191,1258.07,2186.57,177.22
21193,1258.07,2186.57,177.22
21195,1258.07,2186.57,177.22
21197,1258.07,2186.57,177.22
21199,1258.07,2186.57,177.22
21201,1258.07,2186.57,177.22
21203,1258.07,2186.57,177.22
21205,1258.07,2186.57,177.22
21207,1258.07,2186.57,177.22
21209,1258.07,2186.57,177.22
21211,1258.07,2186.57,177.22
21213,1258.07,2186.57,177.22
21215,1258.07,2186.57,177.22
21217,1258.07,2186.57,177.22
21219,1258.07,2186.57,177.22
21221,1258.07,2186.57,177.22
21223,1258.07,2186.57,177.22
21225,1258.07,2186.57,177.22
21227,1258.07,2186.57,177.22
21229,1258.07,2186.57,177.22
21231,1258.07,2186.57,177.22
21233,1258.07,2186.57,177.22
21235,1258.07,2186.57,177.22
21237,1258.07,2186.57,177.22
21239,1258.07,2186.57,177.22
22001,70.53,254.17,882.55
22003,70.53,254.17,882.55
22005,70.53,254.17,882.55
22007,70.53,254.17,882.55
22009,70.53,254.17,882.55
22011,70.53,254.17,882.55
22013,70.53,254.17,882.55
22015,70.53,254.17,882.55
22017,70.53,254.17,882.55
22019,70.53,254.17,882.55
22021,70.53,254.17,882.55
22023,70.53,254.17,882.55
22025,70.53,254.17,882.55
22027,70.53,254.17,882.55
22029,70.53,254.17,882.55
22031,70.53,254.17,882.55
22033,70.53,254.17,882.55
22035,70.53,254.17,882.55
22037,70.53,254.17,882.55
22039,70.53,254.17,882.55
22041,70.53,254.17,882.55
22043,70.53,254.17,882.55
22045,70.53,254.17,882.55
22047,70.53,254.17,882.55
22049,70.53,254.17,882.55
22051,70.53,254.17,882.55
22053,70.53,254.17,882.55
22055,70.53,254.17,882.55
22057,70.53,254.17,882.55
22059,70.53,254.17,882.55
22061,70.53,254.17,882.55
22063,70.53,254.17,882.55
22065,70.53,254.17,882.55
22067,70.53,254.17,882.55
22069,70.53,254.17,882.55
22071,70.53,254.17,882.55
22073,70.53,254.17,882.55
22075,70.53,254.17,882.55
22077,70.53,254.17,882.55
22079,70.53,254.17,882.55
22081,70.53,254.17,882.55
22083,70.53,254.17,882.55
22085,70.53,254.17,882.55
22087,70.53,254.17,882.55
22089,70.53,254.17,882.55
22091,70.53,254.17,882.55
22093,70.53,254.17,882.55
22095,70.53,254.17,882.55
22097,70.53,254.17,882.55
22099,70.53,254.17,882.55
22101,70.53,254.17,882.55
22103,70.53,254.17,882.55
22105,70.53,254.17,882.55
22107,70.53,254.17,882.55
22109,70.53,254.17,882.55
22111,70.53,254.17,882.55
22113,70.53,254.17,882.55
22115,70.53,254.17,882.55
22117,70.53,254.17,882.55
22119,70.53,254.17,882.55
22121,70.53,254.17,882.55
22123,70.53,254.17,882.55
22125,70.53,254.17,882.55
22127,70.53,254.17,882.55
23001,32.95,2486.17,605.0
23003,32.95,2486.17,605.0
23005,32.95,2486.17,605.0
23007,32.95,2486.17,605.0
23009,32.95,2486.17,605.0
23011,32.95,2486.17,605.0
23013,32.95,2486.17,605.0
23015,32.95,2486.17,605.0
23017,32.95,2486.17,605.0
23019,32.95,2486.17,605.0
23021,32.95,2486.17,605.0
23023,32.95,2486.17,605.0
23025,32.95,2486.17,605.0
23027,32.95,2486.17,605.0
23029,32.95,2486.17,605.0
23031,32.95,2486.17,605.0
24001,566.47,279.4,905.0
24003,566.47,279.4,905.0
24005,566.47,279.4,905.0
24009,566.47,279.4,905.0
24011,566.47,279.4,905.0
24013,566.47,279.4,905.0
24015,566.47,279.4,905.0
24017,566.47,279.4,905.0
24019,566.47,279.4,905.0
24021,566.47,279.4,905.0
24023,566.47,279.4,905.0
24025,566.47,279.4,905.0
24027,566.47,279.4,905.0
24029,566.47,279.4,905.0
24031,566.47,279.4,905.0
24033,566.47,279.4,905.0
24035,566.47,279.4,905.0
24037,566.47,279.4,905.0
24039,566.47,279.4,905.0
24041,566.47,279.4,905.0
24043,566.47,279.4,905.0
24045,566.47,279.4,905.0
24047,566.47,279.4,905.0
24510,566.47,279.4,905.0
25001,435.19,432.72,353.21
25003,435.19,432.72,353.21
25005,435.19,432.72,353.21
25007,435.19,432.72,353.21
25009,435.19,432.72,353.21
25011,435.19,432.72,353.21
25013,435.19,432.72,353.21
25015,435.19,432.72,353.21
25017,435.19,432.72,353.21
25019,435.19,432.72,353.21
25021,435.19,432.72,353.21
25023,435.19,432.72,353.21
25025,435.19,432.72,353.21
25027,435.19,432.72,353.21
26001,198.2,42.37,2301.05
26003,198.2,42.37,2301.05
26005,198.2,42.37,2301.05
26007,198.2,42.37,2301.05
26009,198.2,42.37,2301.05
26011,198.2,42.37,2301.05
26013,198.2,42.37,2301.05
26015,198.2,42.37,2301.05
26017,198.2,42.37,2301.05
26019,198.2,42.37,2301.05
26021,198.2,42.37,2301.05
26023,198.2,42.37,2301.05
26025,198.2,42.37,2301.05
26027,198.2,42.37,2301.05
26029,198.2,42.37,2301.05
26031,198.2,42.37,2301.05
26033,198.2,42.37,2301.05
26035,198.2,42.37,2301.05
26037,198.2,42.37,2301.05
26039,198.2,42.37,2301.05
26041,198.2,42.37,2301.05
26043,198.2,42.37,2301.05
26045,198.2,42.37,2301.05
26047,198.2,42.37,2301.05
26049,198.2,42.37,2301.05
26051,198.2,42.37,2301.05
26053,198.2,42.37,2301.05
26055,198.2,42.37,2301.05
26057,198.2,42.37,2301.05
26059,198.2,42.37,2301.05
26061,198.2,42.37,2301.05
26063,198.2,42.37,2301.05
26065,198.2,42.37,2301.05
26067,198.2,42.37,2301.05
26069,198.2,42.37,2301.05
26071,198.2,42.37,2301.05
26073,198.2,42.37,2301.05
26075,198.2,42.37,2301.05
26077,198.2,42.37,2301.05
26079,198.2,42.37,2301.05
26081,198.2,42.37,2301.05
26083,198.2,42.37,2301.05
26085,198.2,42.37,2301.05
26087,198.2,42.37,2301.05
26089,198.2,42.37,2301.05
26091,198.2,42.37,2301.05
26093,198.2,42.37,2301.05
26095,198.2,42.37,2301.05
26097,198.2,42.37,2301.05
26099,198.2,42.37,2301.05
26101,198.2,42.37,2301.05
26103,198.2,42.37,2301.05
26105,198.2,42.37,2301.05
26107,198.2,42.37,2301.05
26109,198.2,42.37,2301.05
26111,198.2,42.37,2301.05
26113,198.2,42.37,2301.05
26115,198.2,42.37,2301.05
26117,198.2,42.37,2301.05
26119,198.2,42.37,2301.05
26121,198.2,42.37,2301.05
26123,198.2,42.37,2301.05
26125,198.2,42.37,2301.05
26127,198.2,42.37,2301.05
26129,198.2,42.37,2301.05
26131,198.2,42.37,2301.05
26133,198.2,42.37,2301.05
26135,198.2,42.37,2301.05
26137,198.2,42.37,2301.05
26139,198.2,42.37,2301.05
26141,198.2,42.37,2301.05
26143,198.2,42.37,2301.05
26145,198.2,42.37,2301.05
26147,198.2,42.37,2301.05
26149,198.2,42.37,2301.05
26151,198.2,42.37,2301.05
26153,198.2,42.37,2301.05
26155,198.2,42.37,2301.05
26157,198.2,42.37,2301.05
26159,198.2,42.37,2301.05
26161,198.2,42.37,2301.05
26163,198.2,42.37,2301.05
26165,198.2,42.37,2301.05
27001,9.83,836.1,936.69
27003,9.83,836.1,936.69
27005,9.83,836.1,936.69
27007,9.83,836.1,936.69
27009,9.83,836.1,936.69
27011,9.83,836.1,936.69
27013,9.83,836.1,936.69
27015,9.83,836.1,936.69
27017,9.83,836.1,936.69
27019,9.83,836.1,936.69
27021,9.83,836.1,936.69
27023,9.83,836.1,936.69
27025,9.83,836.1,936.69
27027,9.83,836.1,936.69
27029,9.83,836.1,936.69
27031,9.83,836.1,936.69
27033,9.83,836.1,936.69
27035,9.83,836.1,936.69
27037,9.83,836.1,936.69
27039,9.83,836.1,936.69
27041,9.83,836.1,936.69
27043,9.83,836.1,936.69
27045,9.83,836.1,936.69
27047,9.83,836.1,936.69
27049,9.83,836.1,936.69
27051,9.83,836.1,936.69
27053,9.83,836.1,936.69
27055,9.83,836.1,936.69
27057,9.83,836.1,936.69
27059,9.83,836.1,936.69
27061,9.83,836.1,936.69
27063,9.83,836.1,936.69
27065,9.83,836.1,936.69
27067,9.83,836.1,936.69
27069,9.83,836.1,936.69
27071,9.83,836.1,936.69
27073,9.83,836.1,936.69
27075,9.83,836.1,936.69
27077,9.83,836.1,936.69
27079,9.83,836.1,936.69
27081,9.83,836.1,936.69
27083,9.83,836.1,936.69
27085,9.83,836.1,936.69
27087,9.83,836.1,936.69
27089,9.83,836.1,936.69
27091,9.83,836.1,936.69
27093,9.83,836.1,936.69
27095,9.83,836.1,936.69
27097,9.83,836.1,936.69
27099,9.83,836.1,936.69
27101,9.83,836.1,936.69
27103,9.83,836.1,936.69
27105,9.83,836.1,936.69
27107,9.83,836.1,936.69
27109,9.83,836.1,936.69
27111,9.83,836.1,936.69
27113,9.83,836.1,936.69
27115,9.83,836.1,936.69
27117,9.83,836.1,936.69
27119,9.83,836.1,936.69
27121,9.83,836.1,936.69
27123,9.83,836.1,936.69
27125,9.83,836.1,936.69
27127,9.83,836.1,936.69
27129,9.83,836.1,936.69
27131,9.83,836.1,936.69
27133,9.83,836.1,936.69
27135,9.83,836.1,936.69
27137,9.83,836.1,936.69
27139,9.83,836.1,936.69
27141,9.83,836.1,936.69
27143,9.83,836.1,936.69
27145,9.83,836.1,936.69
27147,9.83,836.1,936.69
27149,9.83,836.1,936.69
27151,9.83,836.1,936.69
27153,9.83,836.1,936.69
27155,9.83,836.1,936.69
27157,9.83,836.1,936.69
27159,9.83,836.1,936.69
27161,9.83,836.1,936.69
27163,9.83,836.1,936.69
27165,9.83,836.1,936.69
27167,9.83,836.1,936.69
27169,9.83,836.1,936.69
27171,9.83,836.1,936.69
27173,9.83,836.1,936.69
28001,58.35,135.51,173.45
28003,58.35,135.51,173.45
28005,58.35,135.51,173.45
28007,58.35,135.51,173.45
28009,58.35,135.51,173.45
28011,58.35,135.51,173.45
28013,58.35,135.51,173.45
28015,58.35,135.51,173.45
28017,58.35,135.51,173.45
28019,58.35,135.51,173.45
28021,58.35,135.51,173.45
28023,58.35,135.51,173.45
28025,58.35,135.51,173.45
28027,58.35,135.51,173.45
28029,58.35,135.51,173.45
28031,58.35,135.51,173.45
28033,58.35,135.51,173.45
28035,58.35,135.51,173.45
28037,58.35,135.51,173.45
28039,58.35,135.51,173.45
28041,58.35,135.51,173.45
28043,58.35,135.51,173.45
28045,58.35,135.51,173.45
28047,58.35,135.51,173.45
28049,58.35,135.51,173.45
28051,58.35,135.51,173.45
28053,58.35,135.51,173.45
28055,58.35,135.51,173.45
28057,58.35,135.51,173.45
28059,58.35,135.51,173.45
28061,58.35,135.51,173.45
28063,58.35,135.51,173.45
28065,58.35,135.51,173.45
28067,58.35,135.51,173.45
28069,58.35,135.51,173.45
28071,58.35,135.51,173.45
28073,58.35,135.51,173.45
28075,58.35,135.51,173.45
28077,58.35,135.51,173.45
28079,58.35,135.51,173.45
28081,58.35,135.51,173.45
28083,58.35,135.51,173.45
28085,58.35,135.51,173.45
28087,58.35,135.51,173.45
28089,58.35,135.51,173.45
28091,58.35,135.51,173.45
28093,58.35,135.51,173.45
28095,58.35,135.51,173.45
28097,58.35,135.51,173.45
28099,58.35,135.51,173.45
28101,58.35,135.51,173.45
28103,58.35,135.51,173.45
28105,58.35,135.51,173.45
28107,58.35,135.51,173.45
28109,58.35,135.51,173.45
28111,58.35,135.51,173.45
28113,58.35,135.51,173.45
28115,58.35,135.51,173.45
28117,58.35,135.51,173.45
28119,58.35,135.51,173.45
28121,58.35,135.51,173.45
28123,58.35,135.51,173.45
28125,58.35,135.51,173.45
28127,58.35,135.51,173.45
28129,58.35,135.51,173.45
28131,58.35,135.51,173.45
28133,58.35,135.51,173.45
28135,58.35,135.51,173.45
28137,58.35,135.51,173.45
28139,58.35,135.51,173.45
28141,58.35,135.51,173.45
28143,58.35,135.51,173.45
28145,58.35,135.51,173.45
28147,58.35,135.51,173.45
28149,58.35,135.51,173.45
28151,58.35,135.51,173.45
28153,58.35,135.51,173.45
28155,58.35,135.51,173.45
28157,58.35,135.51,173.45
28159,58.35,135.51,173.45
28161,58.35,135.51,173.45
28163,58.35,135.51,173.45
29001,192.61,257.02,381.68
29003,192.61,257.02,381.68
29005,192.61,257.02,381.68
29007,192.61,257.02,381.68
29009,192.61,257.02,381.68
29011,192.61,257.02,381.68
29013,192.61,257.02,381.68
29015,192.61,257.02,381.68
29017,192.61,257.02,381.68
29019,192.61,257.02,381.68
29021,192.61,257.02,381.68
29023,192.61,257.02,381.68
29025,192.61,257.02,381.68
29027,192.61,257.02,381.68
29029,192.61,257.02,381.68
29031,192.61,257.02,381.68
29033,192.61,257.02,381.68
29035,192.61,257.02,381.68
29037,192.61,257.02,381.68
29039,192.61,257.02,381.68
29041,192.61,257.02,381.68
29043,192.61,257.02,381.68
29045,192.61,257.02,381.68
29047,192.61,257.02,381.68
29049,192.61,257.02,381.68
29051,192.61,257.02,381.68
29053,192.61,257.02,381.68
29055,192.61,257.02,381.68
29057,192.61,257.02,381.68
29059,192.61,257.02,381.68
29061,192.61,257.02,381.68
29063,192.61,257.02,381.68
29065,192.61,257.02,381.68
29067,192.61,257.02,381.68
29069,192.61,257.02,381.68
29071,192.61,257.02,381.68
29073,192.61,257.02,381.68
29075,192.61,257.02,381.68
29077,192.61,257.02,381.68
29079,192.61,257.02,381.68
29081,192.61,257.02,381.68
29083,192.61,257.02,381.68
29085,192.61,257.02,381.68
29087,192.61,257.02,381.68
29089,192.61,257.02,381.68
29091,192.61,257.02,381.68
29093,192.61,257.02,381.68
29095,192.61,257.02,381.68
29097,192.61,257.02,381.68
29099,192.61,257.02,381.68
29101,192.61,257.02,381.68
29103,192.61,257.02,381.68
29105,192.61,257.02,381.68
29107,192.61,257.02,381.68
29109,192.61,257.02,381.68
29111,192.61,257.02,381.68
29113,192.61,257.02,381.68
29115,192.61,257.02,381.68
29117,192.61,257.02,381.68
29119,192.61,257.02,381.68
29121,192.61,257.02,381.68
29123,192.61,257.02,381.68
29125,192.61,257.02,381.68
29127,192.61,257.02,381.68
29129,192.61,257.02,381.68
29131,192.61,257.02,381.68
29133,192.61,257.02,381.68
29135,192.61,257.02,381.68
29137,192.61,257.02,381.68
29139,192.61,257.02,381.68
29141,192.61,257.02,381.68
29143,192.61,257.02,381.68
29145,192.61,257.02,381.68
29147,192.61,257.02,381.68
29149,192.61,257.02,381.68
29151,192.61,257.02,381.68
29153,192.61,257.02,381.68
29155,192.61,257.02,381.68
29157,192.61,257.02,381.68
29159,192.61,257.02,381.68
29161,192.61,257.02,381.68
29163,192.61,257.02,381.68
29165,192.61,257.02,381.68
29167,192.61,257.02,381.68
29169,192.61,257.02,381.68
29171,192.61,257.02,381.68
29173,192.61,257.02,381.68
29175,192.61,257.02,381.68
29177,192.61,257.02,381.68
29179,192.61,257.02,381.68
29181,192.61,257.02,381.68
29183,192.61,257.02,381.68
29185,192.61,257.02,381.68
29186,192.61,257.02,381.68
29187,192.61,257.02,381.68
29189,192.61,257.02,381.68
29195,192.61,257.02,381.68
29197,192.61,257.02,381.68
29199,192.61,257.02,381.68
29201,192.61,257.02,381.68
29203,192.61,257.02,381.68
29205,192.61,257.02,381.68
29207,192.61,257.02,381.68
29209,192.61,257.02,381.68
29211,192.61,257.02,381.68
29213,192.61,257.02,381.68
29215,192.61,257.02,381.68
29217,192.61,257.02,381.68
29219,192.61,257.02,381.68
29221,192.61,257.02,381.68
29223,192.61,257.02,381.68
29225,192.61,257.02,381.68
29227,192.61,257.02,381.68
29229,192.61,257.02,381.68
29510,192.61,257.02,381.68
30001,10.98,14.81,17.9
30003,10.98,14.81,17.9
30005,10.98,14.81,17.9
30007,10.98,14.81,17.9
30009,10.98,14.81,17.9
30011,10.98,14.81,17.9
30013,10.98,14.81,17.9
30015,10.98,14.81,17.9
30017,10.98,14.81,17.9
30019,10.98,14.81,17.9
30021,10.98,14.81,17.9
30023,10.98,14.81,17.9
30025,10.98,14.81,17.9
30027,10.98,14.81,17.9
30029,10.98,14.81,17.9
30031,10.98,14.81,17.9
30033,10.98,14.81,17.9
30035,10.98,14.81,17.9
30037,10.98,14.81,17.9
30039,10.98,14.81,17.9
30041,10.98,14.81,17.9
30043,10.98,14.81,17.9
30045,10.98,14.81,17.9
30047,10.98,14.81,17.9
30049,10.98,14.81,17.9
30051,10.98,14.81,17.9
30053,10.98,14.81,17.9
30055,10.98,14.81,17.9
30057,10.98,14.81,17.9
30059,10.98,14.81,17.9
30061,10.98,14.81,17.9
30063,10.98,14.81,17.9
30065,10.98,14.81,17.9
30067,10.98,14.81,17.9
30069,10.98,14.81,17.9
30071,10.98,14.81,17.9
30073,10.98,14.81,17.9
30075,10.98,14.81,17.9
30077,10.98,14.81,17.9
30079,10.98,14.81,17.9
30081,10.98,14.81,17.9
30083,10.98,14.81,17.9
30085,10.98,14.81,17.9
30087,10.98,14.81,17.9
30089,10.98,14.81,17.9
30091,10.98,14.81,17.9
30093,10.98,14.81,17.9
30095,10.98,14.81,17.9
30097,10.98,14.81,17.9
30099,10.98,14.81,17.9
30101,10.98,14.81,17.9
30103,10.98,14.81,17.9
30105,10.98,14.81,17.9
30107,10.98,14.81,17.9
30109,10.98,14.81,17.9
30111,10.98,14.81,17.9
31001,42.19,32.96,72.03
31003,42.19,32.96,72.03
31005,42.19,32.96,72.03
31007,42.19,32.96,72.03
31009,42.19,32.96,72.03
31011,42.19,32.96,72.03
31013,42.19,32.96,72.03
31015,42.19,32.96,72.03
31017,42.19,32.96,72.03
31019,42.19,32.96,72.03
31021,42.19,32.96,72.03
31023,42.19,32.96,72.03
31025,42.19,32.96,72.03
31027,42.19,32.96,72.03
31029,42.19,32.96,72.03
31031,42.19,32.96,72.03
31033,42.19,32.96,72.03
31035,42.19,32.96,72.03
31037,42.19,32.96,72.03
31039,42.19,32.96,72.03
31041,42.19,32.96,72.03
31043,42.19,32.96,72.03
31045,42.19,32.96,72.03
31047,42.19,32.96,72.03
31049,42.19,32.96,72.03
31051,42.19,32.96,72.03
31053,42.19,32.96,72.03
31055,42.19,32.96,72.03
31057,42.19,32.96,72.03
31059,42.19,32.96,72.03
31061,42.19,32.96,72.03
31063,42.19,32.96,72.03
31065,42.19,32.96,72.03
31067,42.19,32.96,72.03
31069,42.19,32.96,72.03
31071,42.19,32.96,72.03
31073,42.19,32.96,72.03
31075,42.19,32.96,72.03
31077,42.19,32.96,72.03
31079,42.19,32.96,72.03
31081,42.19,32.96,72.03
31083,42.19,32.96,72.03
31085,42.19,32.96,72.03
31087,42.19,32.96,72.03
31089,42.19,32.96,72.03
31091,42.19,32.96,72.03
31093,42.19,32.96,72.03
31095,42.19,32.96,72.03
31097,42.19,32.96,72.03
31099,42.19,32.96,72.03
31101,42.19,32.96,72.03
31103,42.19,32.96,72.03
31105,42.19,32.96,72.03
31107,42.19,32.96,72.03
31109,42.19,32.96,72.03
31111,42.19,32.96,72.03
31113,42.19,32.96,72.03
31115,42.19,32.96,72.03
31117,42.19,32.96,72.03
31119,42.19,32.96,72.03
31121,42.19,32.96,72.03
31123,42.19,32.96,72.03
31125,42.19,32.96,72.03
31127,42.19,32.96,72.03
31129,42.19,32.96,72.03
31131,42.19,32.96,72.03
31133,42.19,32.96,72.03
31135,42.19,32.96,72.03
31137,42.19,32.96,72.03
31139,42.19,32.96,72.03
31141,42.19,32.96,72.03
31143,42.19,32.96,72.03
31145,42.19,32.96,72.03
31147,42.19,32.96,72.03
31149,42.19,32.96,72.03
31151,42.19,32.96,72.03
31153,42.19,32.96,72.03
31155,42.19,32.96,72.03
31157,42.19,32.96,72.03
31159,42.19,32.96,72.03
31161,42.19,32.96,72.03
31163,42.19,32.96,72.03
31165,42.19,32.96,72.03
31167,42.19,32.96,72.03
31169,42.19,32.96,72.03
31171,42.19,32.96,72.03
31173,42.19,32.96,72.03
31175,42.19,32.96,72.03
31177,42.19,32.96,72.03
31179,42.19,32.96,72.03
31181,42.19,32.96,72.03
31183,42.19,32.96,72.03
31185,42.19,32.96,72.03
32001,13.6,11.65,8.57
32003,13.6,11.65,8.57
32005,13.6,11.65,8.57
32007,13.6,11.65,8.57
32009,13.6,11.65,8.57
32011,13.6,11.65,8.57
32013,13.6,11.65,8.57
32015,13.6,11.65,8.57
32017,13.6,11.65,8.57
32019,13.6,11.65,8.57
32021,13.6,11.65,8.57
32023,13.6,11.65,8.57
32027,13.6,11.65,8.57
32029,13.6,11.65,8.57
32031,13.6,11.65,8.57
32033,13.6,11.65,8.57
32510,13.6,11.65,8.57
33001,204.17,,583.33
33003,204.17,,583.33
33005,204.17,,583.33
33007,204.17,,583.33
33009,204.17,,583.33
33011,204.17,,583.33
33013,204.17,,583.33
33015,204.17,,583.33
33017,204.17,,583.33
33019,204.17,,583.33
34001,226.33,632.43,132.67
34003,226.33,632.43,132.67
34005,226.33,632.43,132.67
34007,226.33,632.43,132.67
34009,226.33,632.43,132.67
34011,226.33,632.43,132.67
34013,226.33,632.43,132.67
34015,226.33,632.43,132.67
34017,226.33,632.43,132.67
34019,226.33,632.43,132.67
34021,226.33,632.43,132.67
34023,226.33,632.43,132.67
34025,226.33,632.43,132.67
34027,226.33,632.43,132.67
34029,226.33,632.43,132.67
34031,226.33,632.43,132.67
34033,226.33,632.43,132.67
34035,226.33,632.43,132.67
34037,226.33,632.43,132.67
34039,226.33,632.43,132.67
34041,226.33,632.43,132.67
35001,41.46,32.4,24.91
35003,41.46,32.4,24.91
35005,41.46,32.4,24.91
35006,41.46,32.4,24.91
35007,41.46,32.4,24.91
35009,41.46,32.4,24.91
35011,41.46,32.4,24.91
35013,41.46,32.4,24.91
35015,41.46,32.4,24.91
35017,41.46,32.4,24.91
35019,41.46,32.4,24.91
35021,41.46,32.4,24.91
35023,41.46,32.4,24.91
35025,41.46,32.4,24.91
35027,41.46,32.4,24.91
35028,41.46,32.4,24.91
35029,41.46,32.4,24.91
35031,41.46,32.4,24.91
35033,41.46,32.4,24.91
35035,41.46,32.4,24.91
35037,41.46,32.4,24.91
35039,41.46,32.4,24.91
35041,41.46,32.4,24.91
35043,41.46,32.4,24.91
35045,41.46,32.4,24.91
35047,41.46,32.4,24.91
35049,41.46,32.4,24.91
35051,41.46,32.4,24.91
35053,41.46,32.4,24.91
35055,41.46,32.4,24.91
35057,41.46,32.4,24.91
35059,41.46,32.4,24.91
35061,41.46,32.4,24.91
36001,406.72,164.95,581.13
36003,406.72,164.95,581.13
36005,406.72,164.95,581.13
36007,406.72,164.95,581.13
36009,406.72,164.95,581.13
36011,406.72,164.95,581.13
36013,406.72,164.95,581.13
36015,406.72,164.95,581.13
36017,406.72,164.95,581.13
36019,406.72,164.95,581.13
36021,406.72,164.95,581.13
36023,406.72,164.95,581.13
36025,406.72,164.95,581.13
36027,406.72,164.95,581.13
36029,406.72,164.95,581.13
36031,406.72,164.95,581.13
36033,406.72,164.95,581.13
36035,406.72,164.95,581.13
36037,406.72,164.95,581.13
36039,406.72,164.95,581.13
36041,406.72,164.95,581.13
36043,406.72,164.95,581.13
36045,406.72,164.95,581.13
36047,406.72,164.95,581.13
36049,406.72,164.95,581.13
36051,406.72,164.95,581.13
36053,406.72,164.95,581.13
36055,406.72,164.95,581.13
36057,406.72,164.95,581.13
36059,406.72,164.95,581.13
36061,406.72,164.95,581.13
36063,406.72,164.95,581.13
36065,406.72,164.95,581.13
36067,406.72,164.95,581.13
36069,406.72,164.95,581.13
36071,406.72,164.95,581.13
36073,406.72,164.95,581.13
36075,406.72,164.95,581.13
36077,406.72,164.95,581.13
36079,406.72,164.95,581.13
