fips,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
06049,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06051,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06053,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06055,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06057,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06059,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06061,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06063,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06065,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06067,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06069,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06071,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06073,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06075,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06077,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06079,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06081,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06083,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06085,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06087,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06089,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06091,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06093,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06095,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06097,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06099,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06101,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06103,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06105,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06107,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06109,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06111,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06113,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
06115,0.93,0.93,0.93,0.99,1.03,1.08,1.16,1.38,1.57,1.77,1.89,1.99,2.47,3.51,3.74,4.43,5.41,5.84,5.72,5.14,5.26,5.64,5.59,5.78,6.27,5.97,6.23,6.39,6.42,6.44,6.81,6.92,6.62,8.21,10.43,7.11,9.13,9.86,11.85,11.79,11.57,12.75,9.43,9.92,9.93,9.14,9.92,11.51,11.39,11.84,12.49,12.3,12.95,14.14,16.34,20.15,
08001,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08003,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08005,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08007,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08009,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08011,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08013,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08014,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08015,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08017,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08019,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08021,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08023,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08025,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08027,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08029,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08031,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08033,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08035,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08037,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08039,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08041,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08043,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08045,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08047,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
08049,0.66,0.68,0.69,0.72,0.75,0.78,0.83,1.0,1.16,1.27,1.62,1.94,2.48,3.23,4.17,4.89,5.51,5.24,5.1,5.01,4.74,4.42,4.63,4.57,4.59,4.56,4.52,4.92,4.8,4.39,4.81,5.22,5.38,6.14,8.37,5.62,6.61,8.47,10.29,10.45,8.84,9.77,8.8,8.13,8.25,8.28,7.85,8.89,8.27,7.35,8.08,7.74,7.77,7.22,9.11,12.72,11.84
