fips,2017,2018,2019,2020,2021,2022,2023,2024
01099,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01101,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01103,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01105,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01107,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01109,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01111,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01113,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01115,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01117,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01119,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01121,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01123,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01125,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01127,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01129,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01131,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
01133,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04001,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04003,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04005,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04007,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04009,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04011,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04012,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04013,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04015,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04017,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04019,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04021,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04023,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04025,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
04027,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05001,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05003,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05005,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05007,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05009,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05011,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05013,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05015,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05017,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05019,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05021,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05023,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05025,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05027,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05029,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05031,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05033,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05035,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05037,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05039,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05041,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05043,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05045,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
