fips,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
13253,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13255,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13257,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13259,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13261,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13263,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13265,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13267,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13269,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13271,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13273,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13275,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13277,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13279,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13281,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13283,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13285,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13287,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13289,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13291,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13293,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13295,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13297,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13299,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13301,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13303,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13305,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13307,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13309,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13311,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13313,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13315,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13317,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13319,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
13321,1.467,1.373,1.33,1.534,1.853,2.306,2.588,2.794,3.297,2.366,2.787,3.535,3.618,3.532,3.401,2.42,2.206,2.455,2.671,2.488,2.093,2.915,3.743,3.373
16001,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16003,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16005,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16007,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16009,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16011,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16013,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16015,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16017,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16019,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16021,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16023,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16025,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16027,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16029,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16031,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16033,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16035,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16037,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16039,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16041,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16043,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16045,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16047,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16049,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16051,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16053,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16055,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16057,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16059,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16061,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16063,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16065,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16067,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16069,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16071,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16073,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16075,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16077,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16079,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16081,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16083,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16085,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
16087,1.554,1.49,1.396,1.609,1.888,2.306,2.599,2.842,3.262,2.333,2.815,3.465,3.552,3.481,3.394,2.481,2.212,2.498,2.867,2.736,2.348,3.285,4.094,3.715
17001,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17003,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17005,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17007,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17009,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17011,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17013,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17015,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17017,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17019,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17021,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17023,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17025,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17027,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17029,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17031,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17033,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17035,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17037,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17039,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17041,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17043,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17045,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17047,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17049,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17051,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17053,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17055,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17057,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17059,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17061,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17063,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17065,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17067,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17069,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17071,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17073,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17075,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17077,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17079,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17081,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17083,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17085,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17087,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17089,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17091,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17093,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17095,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17097,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17099,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17101,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17103,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17105,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17107,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17109,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17111,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17113,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17115,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17117,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17119,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
17121,1.504,1.447,1.365,1.548,1.831,2.248,2.547,2.816,3.225,2.342,2.779,3.532,3.605,3.515,3.36,2.411,2.143,2.405,2.667,2.541,2.085,2.944,3.876,3.437
