fips,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
06041,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06043,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06045,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06047,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06049,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06051,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06053,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06055,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06057,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06059,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06061,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06063,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06065,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06067,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06069,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06071,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06073,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06075,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06077,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06079,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06081,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06083,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06085,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06087,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06089,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06091,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06093,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06095,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06097,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06099,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06101,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06103,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06105,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06107,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06109,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06111,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06113,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
06115,0.00285777,0.00245623,0.00252418,0.00240186,0.00295414,0.0028726,0.00247846,0.00260449,0.00267986,0.00314194,0.00497917,0.00414519,0.00334704,0.00395368,0.00463075,0.00480743,0.00477284,0.00488774,0.00458998,0.00541778,0.0052411,0.005015,0.005036,0.0052411,0.00580944,0.00610103
08001,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08003,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08005,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08007,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08009,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08011,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08013,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08014,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08015,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08017,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08019,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08021,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08023,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08025,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08027,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08029,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08031,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08033,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08035,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08037,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08039,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08041,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08043,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08045,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08047,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08049,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08051,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08053,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08055,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08057,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08059,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08061,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08063,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08065,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08067,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08069,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08071,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08073,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08075,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08077,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08079,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08081,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08083,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08085,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08087,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08089,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08091,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08093,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08095,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
08097,0.00194142,0.00163913,0.00161689,0.00162513,0.00171326,0.00197437,0.00200155,0.00210369,0.00216382,0.00253777,0.00402122,0.00343476,0.00277334,0.00327661,0.00383754,0.00398334,0.00395451,0.00405005,0.00380377,0.00356655,0.00365798,0.00363327,0.00350148,0.00370575,0.00441989,0.00474195
