fips,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0683434072495453,0.073854972350315,0.0786316621043155,0.0767944737373923,0.0745898476970843,0.0775293490841616,0.0720177839833918,0.0720177839833918,0.0705480332898532,0.0635667174955448,0.0639341551689294,0.0639341551689294,0.0657713435358527,0.0734875346769304,0.0672410942293913,0.049604085906928,0.0488692105601587,0.0598923407616983,0.0499715235803127,0.0440925208061582,0.0444599584795429,0.0477668975400047,0.049604085906928,0.0628318421487755,0.1366868144990906,0.1433006926200143,0.1238264959306277,0.10031048483401,0.0837757895317006,0.1105987396887803,0.1392588782127831,0.1407286289063218,0.134114750785398,0.125663684297551,0.125663684297551,0.1219893075637045,0.1094964266686263,0.0856129778986239,0.0914919806727784,0.134114750785398,0.1388914405393985,0.0962686704267788,0.1072918006283184,0.1190498061766273,0.1113336150355496,0.1238264959306277,0.1620400139626316,0.1591005125755544,0.1186823685032426,0.0925942936929323,0.0841432272050853,0.0922268560195476,0.0999430471606254,0.1252962466241663,0.1201521191967812,0.1219893075637045,0.1219893075637045,0.1532215098013999,0.2252392937847918,0.2414065514137165,0.1730631441641711,0.1973140306075582,0.2502250555749481,0.2774154434054124,0.25316455696202533,0.21752310264371408,0.176370083224633,0.1311752493983208,0.1587330749021697,0.1866583380794033,0.16644926604324745,0.1829839613455568,0.2568389336958719,0.3152615237640315,0.2458158034943323
1001,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0698131579430839,0.076059598390623,0.0808362881446234,0.0778967867575462,0.0731200970035457,0.0698131579430839,0.067608531902776,0.0679759695761606,0.0668736565560067,0.066506218882622,0.0646690305156987,0.0635667174955448,0.0635667174955448,0.0694457202696992,0.0679759695761606,0.0525435872940052,0.0521761496206206,0.0598923407616983,0.0547482133343131,0.0440925208061582,0.0440925208061582,0.0462971468464661,0.0543807756609285,0.0499715235803127,0.0999430471606254,0.1344821884587827,0.1094964266686263,0.1175800554830887,0.0753247230438537,0.1102313020153956,0.1433006926200143,0.1414635042530911,0.1212544322169352,0.1102313020153956,0.1194172438500119,0.1194172438500119,0.1120684903823189,0.0955337950800095,0.091859418346163,0.1212544322169352,0.1286031856846282,0.1120684903823189,0.0889199169590858,0.1212544322169352,0.1047197369146258,0.1194172438500119,0.1433006926200143,0.1653469530230935,0.1175800554830887,0.0973709834469328,0.0881850416123165,0.0863478532453932,0.0936966067130863,0.1139056787492421,0.1175800554830887,0.1304403740515515,0.1139056787492421,0.1451378809869376,0.1947419668938656,0.218625415663868,0.1561610111884771,0.183718836692326,0.2542668699821793,0.24434605280079372,0.2516948062684867,0.21862541566386806,0.1892304017930959,0.1635097646561702,0.1690213297569399,0.1818816483254028,0.18555602505924934,0.1929047785269424,0.2590435597361797,0.3270195293123404,0.2351601109661774
1003,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0698131579430839,0.076059598390623,0.0808362881446234,0.0778967867575462,0.0731200970035457,0.0698131579430839,0.067608531902776,0.0679759695761606,0.0668736565560067,0.066506218882622,0.0646690305156987,0.0635667174955448,0.0635667174955448,0.0694457202696992,0.0679759695761606,0.0525435872940052,0.0521761496206206,0.0598923407616983,0.0547482133343131,0.0440925208061582,0.0440925208061582,0.0462971468464661,0.0543807756609285,0.0499715235803127,0.0999430471606254,0.1344821884587827,0.1094964266686263,0.1175800554830887,0.0753247230438537,0.1102313020153956,0.1433006926200143,0.1414635042530911,0.1212544322169352,0.1102313020153956,0.1194172438500119,0.1194172438500119,0.1120684903823189,0.0955337950800095,0.091859418346163,0.1212544322169352,0.1286031856846282,0.1120684903823189,0.0889199169590858,0.1212544322169352,0.1047197369146258,0.1194172438500119,0.1433006926200143,0.1653469530230935,0.1175800554830887,0.0973709834469328,0.0881850416123165,0.0863478532453932,0.0936966067130863,0.1139056787492421,0.1175800554830887,0.1304403740515515,0.1139056787492421,0.1451378809869376,0.1947419668938656,0.218625415663868,0.1561610111884771,0.183718836692326,0.2542668699821793,0.24434605280079372,0.2516948062684867,0.21862541566386806,0.1892304017930959,0.1635097646561702,0.1690213297569399,0.1818816483254028,0.18555602505924934,0.1929047785269424,0.2590435597361797,0.3270195293123404,0.2351601109661774
1005,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0698131579430839,0.076059598390623,0.0808362881446234,0.0778967867575462,0.0731200970035457,0.0698131579430839,0.067608531902776,0.0679759695761606,0.0668736565560067,0.066506218882622,0.0646690305156987,0.0635667174955448,0.0635667174955448,0.0694457202696992,0.0679759695761606,0.0525435872940052,0.0521761496206206,0.0598923407616983,0.0547482133343131,0.0440925208061582,0.0440925208061582,0.0462971468464661,0.0543807756609285,0.0499715235803127,0.0999430471606254,0.1344821884587827,0.1094964266686263,0.1175800554830887,0.0753247230438537,0.1102313020153956,0.1433006926200143,0.1414635042530911,0.1212544322169352,0.1102313020153956,0.1194172438500119,0.1194172438500119,0.1120684903823189,0.0955337950800095,0.091859418346163,0.1212544322169352,0.1286031856846282,0.1120684903823189,0.0889199169590858,0.1212544322169352,0.1047197369146258,0.1194172438500119,0.1433006926200143,0.1653469530230935,0.1175800554830887,0.0973709834469328,0.0881850416123165,0.0863478532453932,0.0936966067130863,0.1139056787492421,0.1175800554830887,0.1304403740515515,0.1139056787492421,0.1451378809869376,0.1947419668938656,0.218625415663868,0.1561610111884771,0.183718836692326,0.2542668699821793,0.24434605280079372,0.2516948062684867,0.21862541566386806,0.1892304017930959,0.1635097646561702,0.1690213297569399,0.1818816483254028,0.18555602505924934,0.1929047785269424,0.2590435597361797,0.3270195293123404,0.2351601109661774
1007,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0698131579430839,0.076059598390623,0.0808362881446234,0.0778967867575462,0.0731200970035457,0.0698131579430839,0.067608531902776,0.0679759695761606,0.0668736565560067,0.066506218882622,0.0646690305156987,0.0635667174955448,0.0635667174955448,0.0694457202696992,0.0679759695761606,0.0525435872940052,0.0521761496206206,0.0598923407616983,0.0547482133343131,0.0440925208061582,0.0440925208061582,0.0462971468464661,0.0543807756609285,0.0499715235803127,0.0999430471606254,0.1344821884587827,0.1094964266686263,0.1175800554830887,0.0753247230438537,0.1102313020153956,0.1433006926200143,0.1414635042530911,0.1212544322169352,0.1102313020153956,0.1194172438500119,0.1194172438500119,0.1120684903823189,0.0955337950800095,0.091859418346163,0.1212544322169352,0.1286031856846282,0.1120684903823189,0.0889199169590858,0.1212544322169352,0.1047197369146258,0.1194172438500119,0.1433006926200143,0.1653469530230935,0.1175800554830887,0.0973709834469328,0.0881850416123165,0.0863478532453932,0.0936966067130863,0.1139056787492421,0.1175800554830887,0.1304403740515515,0.1139056787492421,0.1451378809869376,0.1947419668938656,0.218625415663868,0.1561610111884771,0.183718836692326,0.2542668699821793,0.24434605280079372,0.2516948062684867,0.21862541566386806,0.1892304017930959,0.1635097646561702,0.1690213297569399,0.1818816483254028,0.18555602505924934,0.1929047785269424,0.2590435597361797,0.3270195293123404,0.2351601109661774
1009,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0698131579430839,0.076059598390623,0.0808362881446234,0.0778967867575462,0.0731200970035457,0.0698131579430839,0.067608531902776,0.0679759695761606,0.0668736565560067,0.066506218882622,0.0646690305156987,0.0635667174955448,0.0635667174955448,0.0694457202696992,0.0679759695761606,0.0525435872940052,0.0521761496206206,0.0598923407616983,0.0547482133343131,0.0440925208061582,0.0440925208061582,0.0462971468464661,0.0543807756609285,0.0499715235803127,0.0999430471606254,0.1344821884587827,0.1094964266686263,0.1175800554830887,0.0753247230438537,0.1102313020153956,0.1433006926200143,0.1414635042530911,0.1212544322169352,0.1102313020153956,0.1194172438500119,0.1194172438500119,0.1120684903823189,0.0955337950800095,0.091859418346163,0.1212544322169352,0.1286031856846282,0.1120684903823189,0.0889199169590858,0.1212544322169352,0.1047197369146258,0.1194172438500119,0.1433006926200143,0.1653469530230935,0.1175800554830887,0.0973709834469328,0.0881850416123165,0.0863478532453932,0.0936966067130863,0.1139056787492421,0.1175800554830887,0.1304403740515515,0.1139056787492421,0.1451378809869376,0.1947419668938656,0.218625415663868,0.1561610111884771,0.183718836692326,0.2542668699821793,0.24434605280079372,0.2516948062684867,0.21862541566386806,0.1892304017930959,0.1635097646561702,0.1690213297569399,0.1818816483254028,0.18555602505924934,0.1929047785269424,0.2590435597361797,0.3270195293123404,0.2351601109661774
1011,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0698131579430839,0.076059598390623,0.0808362881446234,0.0778967867575462,0.0731200970035457,0.0698131579430839,0.067608531902776,0.0679759695761606,0.0668736565560067,0.066506218882622,0.0646690305156987,0.0635667174955448,0.0635667174955448,0.0694457202696992,0.0679759695761606,0.0525435872940052,0.0521761496206206,0.0598923407616983,0.0547482133343131,0.0440925208061582,0.0440925208061582,0.0462971468464661,0.0543807756609285,0.0499715235803127,0.0999430471606254,0.1344821884587827,0.1094964266686263,0.1175800554830887,0.0753247230438537,0.1102313020153956,0.1433006926200143,0.1414635042530911,0.1212544322169352,0.1102313020153956,0.1194172438500119,0.1194172438500119,0.1120684903823189,0.0955337950800095,0.091859418346163,0.1212544322169352,0.1286031856846282,0.1120684903823189,0.0889199169590858,0.1212544322169352,0.1047197369146258,0.1194172438500119,0.1433006926200143,0.1653469530230935,0.1175800554830887,0.0973709834469328,0.0881850416123165,0.0863478532453932,0.0936966067130863,0.1139056787492421,0.1175800554830887,0.1304403740515515,0.1139056787492421,0.1451378809869376,0.1947419668938656,0.218625415663868,0.1561610111884771,0.183718836692326,0.2542668699821793,0.24434605280079372,0.2516948062684867,0.21862541566386806,0.1892304017930959,0.1635097646561702,0.1690213297569399,0.1818816483254028,0.18555602505924934,0.1929047785269424,0.2590435597361797,0.3270195293123404,0.2351601109661774
1013,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0698131579430839,0.076059598390623,0.0808362881446234,0.0778967867575462,0.0731200970035457,0.0698131579430839,0.067608531902776,0.0679759695761606,0.0668736565560067,0.066506218882622,0.0646690305156987,0.0635667174955448,0.0635667174955448,0.0694457202696992,0.0679759695761606,0.0525435872940052,0.0521761496206206,0.0598923407616983,0.0547482133343131,0.0440925208061582,0.0440925208061582,0.0462971468464661,0.0543807756609285,0.0499715235803127,0.0999430471606254,0.1344821884587827,0.1094964266686263,0.1175800554830887,0.0753247230438537,0.1102313020153956,0.1433006926200143,0.1414635042530911,0.1212544322169352,0.1102313020153956,0.1194172438500119,0.1194172438500119,0.1120684903823189,0.0955337950800095,0.091859418346163,0.1212544322169352,0.1286031856846282,0.1120684903823189,0.0889199169590858,0.1212544322169352,0.1047197369146258,0.1194172438500119,0.1433006926200143,0.1653469530230935,0.1175800554830887,0.0973709834469328,0.0881850416123165,0.0863478532453932,0.0936966067130863,0.1139056787492421,0.1175800554830887,0.1304403740515515,0.1139056787492421,0.1451378809869376,0.1947419668938656,0.218625415663868,0.1561610111884771,0.183718836692326,0.2542668699821793,0.24434605280079372,0.2516948062684867,0.21862541566386806,0.1892304017930959,0.1635097646561702,0.1690213297569399,0.1818816483254028,0.18555602505924934,0.1929047785269424,0.2590435597361797,0.3270195293123404,0.2351601109661774
1015,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0698131579430839,0.076059598390623,0.0808362881446234,0.0778967867575462,0.0731200970035457,0.0698131579430839,0.067608531902776,0.0679759695761606,0.0668736565560067,0.066506218882622,0.0646690305156987,0.0635667174955448,0.0635667174955448,0.0694457202696992,0.0679759695761606,0.0525435872940052,0.0521761496206206,0.0598923407616983,0.0547482133343131,0.0440925208061582,0.0440925208061582,0.0462971468464661,0.0543807756609285,0.0499715235803127,0.0999430471606254,0.1344821884587827,0.1094964266686263,0.1175800554830887,0.0753247230438537,0.1102313020153956,0.1433006926200143,0.1414635042530911,0.1212544322169352,0.1102313020153956,0.1194172438500119,0.1194172438500119,0.1120684903823189,0.0955337950800095,0.091859418346163,0.1212544322169352,0.1286031856846282,0.1120684903823189,0.0889199169590858,0.1212544322169352,0.1047197369146258,0.1194172438500119,0.1433006926200143,0.1653469530230935,0.1175800554830887,0.0973709834469328,0.0881850416123165,0.0863478532453932,0.0936966067130863,0.1139056787492421,0.1175800554830887,0.1304403740515515,0.1139056787492421,0.1451378809869376,0.1947419668938656,0.218625415663868,0.1561610111884771,0.183718836692326,0.2542668699821793,0.24434605280079372,0.2516948062684867,0.21862541566386806,0.1892304017930959,0.1635097646561702,0.1690213297569399,0.1818816483254028,0.18555602505924934,0.1929047785269424,0.2590435597361797,0.3270195293123404,0.2351601109661774
1017,,,,,,,,,,,0.0771619114107769,0.0543807756609285,0.0347228601348496,0.0382135180320038,0.0347228601348496,0.048501772886774,0.0543807756609285,0.0444599584795429,0.0426227701126196,0.0378460803586191,0.0382135180320038,0.0255001745328948,0.0140361191232937,0.0143668130293399,0.0285499072219874,0.0310117396336646,0.0303870955889107,0.0374786426852345,0.0358986606896805,0.021090922452279,0.0255001745328948,0.0253531994635409,0.0351637853429112,0.0407855817456963,0.0510738366004666,0.0525435872940052,0.0551156510076978,0.0694457202696992,0.0823060388381621,0.0734875346769304,0.0698131579430839,0.076059598390623,0.0808362881446234,0.0778967867575462,0.0731200970035457,0.0698131579430839,0.067608531902776,0.0679759695761606,0.0668736565560067,0.066506218882622,0.0646690305156987,0.0635667174955448,0.0635667174955448,0.0694457202696992,0.0679759695761606,0.0525435872940052,0.0521761496206206,0.0598923407616983,0.0547482133343131,0.0440925208061582,0.0440925208061582,0.0462971468464661,0.0543807756609285,0.0499715235803127,0.0999430471606254,0.1344821884587827,0.1094964266686263,0.1175800554830887,0.0753247230438537,0.1102313020153956,0.1433006926200143,0.1414635042530911,0.1212544322169352,0.1102313020153956,0.1194172438500119,0.1194172438500119,0.1120684903823189,0.0955337950800095,0.091859418346163,0.1212544322169352,0.1286031856846282,0.1120684903823189,0.0889199169590858,0.1212544322169352,0.1047197369146258,0.1194172438500119,0.1433006926200143,0.1653469530230935,0.1175800554830887,0.0973709834469328,0.0881850416123165,0.0863478532453932,0.0936966067130863,0.1139056787492421,0.1175800554830887,0.1304403740515515,0.1139056787492421,0.1451378809869376,0.1947419668938656,0.218625415663868,0.1561610111884771,0.183718836692326,0.2542668699821793,0.24434605280079372,0.2516948062684867,0.21862541566386806,0.1892304017930959,0.1635097646561702,0.1690213297569399,0.1818816483254028,0.18555602505924934,0.1929047785269424,0.2590435597361797,0.3270195293123404,0.2351601109661774
