fips,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1105,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1107,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1109,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1111,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1113,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1115,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1117,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1119,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1121,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1123,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1125,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1127,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1129,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1131,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
1133,46.68367862,48.13007874,49.31239812,49.18672367,51.02838621,52.85091038,53.73686979,54.51594006,55.97310907,58.38869267,64.48499672,66.90202029,70.33406467,75.1663423,71.58572499,75.25071531,81.53603445,83.51151785,84.29255987,85.03242242,81.27505485,80.5671419,82.78098861,86.69154353,88.68843415,88.11408994,95.01906132,113.3500985,115.1743843
4001,47.92844357,49.57252234,50.09114868,50.25444546,51.29880823,53.24803263,53.95967788,54.81703354,56.06190996,58.61117941,64.25544032,67.21049984,70.60287995,76.83312163,72.73550432,75.74884475,81.81785692,84.41768549,84.84753335,85.66977478,82.05115058,81.69876752,84.2941585,88.39982129,90.48342651,89.9090823,96.94412559,115.6350284,118.0619807
4003,47.92844357,49.57252234,50.09114868,50.25444546,51.29880823,53.24803263,53.95967788,54.81703354,56.06190996,58.61117941,64.25544032,67.21049984,70.60287995,76.83312163,72.73550432,75.74884475,81.81785692,84.41768549,84.84753335,85.66977478,82.05115058,81.69876752,84.2941585,88.39982129,90.48342651,89.9090823,96.94412559,115.6350284,118.0619807
4005,47.92844357,49.57252234,50.09114868,50.25444546,51.29880823,53.24803263,53.95967788,54.81703354,56.06190996,58.61117941,64.25544032,67.21049984,70.60287995,76.83312163,72.73550432,75.74884475,81.81785692,84.41768549,84.84753335,85.66977478,82.05115058,81.69876752,84.2941585,88.39982129,90.48342651,89.9090823,96.94412559,115.6350284,118.0619807
4007,47.92844357,49.57252234,50.09114868,50.25444546,51.29880823,53.24803263,53.95967788,54.81703354,56.06190996,58.61117941,64.25544032,67.21049984,70.60287995,76.83312163,72.73550432,75.74884475,81.81785692,84.41768549,84.84753335,85.66977478,82.05115058,81.69876752,84.2941585,88.39982129,90.48342651,89.9090823,96.94412559,115.6350284,118.0619807
4009,47.92844357,49.57252234,50.09114868,50.25444546,51.29880823,53.24803263,53.95967788,54.81703354,56.06190996,58.61117941,64.25544032,67.21049984,70.60287995,76.83312163,72.73550432,75.74884475,81.81785692,84.41768549,84.84753335,85.66977478,82.05115058,81.69876752,84.2941585,88.39982129,90.48342651,89.9090823,96.94412559,115.6350284,118.0619807
4011,47.92844357,49.57252234,50.09114868,50.25444546,51.29880823,53.24803263,53.95967788,54.81703354,56.06190996,58.61117941,64.25544032,67.21049984,70.60287995,76.83312163,72.73550432,75.74884475,81.81785692,84.41768549,84.84753335,85.66977478,82.05115058,81.69876752,84.2941585,88.39982129,90.48342651,89.9090823,96.94412559,115.6350284,118.0619807
4012,47.92844357,49.57252234,50.09114868,50.25444546,51.29880823,53.24803263,53.95967788,54.81703354,56.06190996,58.61117941,64.25544032,67.21049984,70.60287995,76.83312163,72.73550432,75.74884475,81.81785692,84.41768549,84.84753335,85.66977478,82.05115058,81.69876752,84.2941585,88.39982129,90.48342651,89.9090823,96.94412559,115.6350284,118.0619807
4013,47.92844357,49.57252234,50.09114868,50.25444546,51.29880823,53.24803263,53.95967788,54.81703354,56.06190996,58.61117941,64.25544032,67.21049984,70.60287995,76.83312163,72.73550432,75.74884475,81.81785692,84.41768549,84.84753335,85.66977478,82.05115058,81.69876752,84.2941585,88.39982129,90.48342651,89.9090823,96.94412559,115.6350284,118.0619807
